Track,for,Alex,2004,,
8/4/2004,8:49:35,37.01,N,71.166,W
8/4/2004,8:51:36,37.013,N,71.156,W
8/4/2004,8:53:35,37.016,N,71.146,W
8/4/2004,8:55:35,37.019,N,71.136,W
8/4/2004,8:57:36,37.022,N,71.126,W
8/4/2004,8:59:35,37.025,N,71.116,W
8/4/2004,9:01:36,37.029,N,71.106,W
8/4/2004,9:03:35,37.032,N,71.096,W
8/4/2004,9:05:36,37.035,N,71.086,W
8/4/2004,9:07:35,37.038,N,71.076,W
8/4/2004,9:09:36,37.041,N,71.066,W
8/4/2004,9:11:35,37.044,N,71.056,W
8/4/2004,9:13:36,37.047,N,71.046,W
8/4/2004,9:15:35,37.051,N,71.036,W
8/4/2004,9:17:36,37.054,N,71.026,W
8/4/2004,9:19:35,37.057,N,71.016,W
8/4/2004,9:21:36,37.06,N,71.006,W
8/4/2004,9:23:35,37.063,N,70.996,W
8/4/2004,9:25:35,37.066,N,70.986,W
8/4/2004,9:27:36,37.069,N,70.976,W
8/4/2004,9:29:35,37.073,N,70.966,W
8/4/2004,9:31:36,37.076,N,70.956,W
8/4/2004,9:33:35,37.079,N,70.946,W
8/4/2004,9:35:36,37.082,N,70.936,W
8/4/2004,9:37:35,37.085,N,70.926,W
8/4/2004,9:39:36,37.088,N,70.916,W
8/4/2004,9:41:35,37.091,N,70.906,W
8/4/2004,9:43:36,37.094,N,70.896,W
8/4/2004,9:45:35,37.097,N,70.886,W
8/4/2004,9:47:36,37.101,N,70.876,W
8/4/2004,9:49:35,37.104,N,70.866,W
8/4/2004,9:51:36,37.107,N,70.856,W
8/4/2004,9:53:35,37.11,N,70.845,W
8/4/2004,9:55:35,37.113,N,70.835,W
8/4/2004,9:57:36,37.116,N,70.825,W
8/4/2004,9:59:35,37.119,N,70.815,W
8/4/2004,10:01:36,37.122,N,70.805,W
8/4/2004,10:03:35,37.125,N,70.795,W
8/4/2004,10:05:36,37.128,N,70.785,W
8/4/2004,10:07:35,37.132,N,70.775,W
8/4/2004,10:09:36,37.135,N,70.765,W
8/4/2004,10:11:35,37.138,N,70.755,W
8/4/2004,10:13:36,37.141,N,70.744,W
8/4/2004,10:15:35,37.144,N,70.734,W
8/4/2004,10:17:36,37.147,N,70.724,W
8/4/2004,10:19:35,37.15,N,70.714,W
8/4/2004,10:21:36,37.153,N,70.704,W
8/4/2004,10:23:35,37.156,N,70.694,W
8/4/2004,10:25:35,37.159,N,70.684,W
8/4/2004,10:27:36,37.162,N,70.674,W
8/4/2004,10:29:35,37.165,N,70.663,W
8/4/2004,10:31:36,37.168,N,70.653,W
8/4/2004,10:33:35,37.171,N,70.643,W
8/4/2004,10:35:36,37.174,N,70.633,W
8/4/2004,10:37:35,37.177,N,70.623,W
8/4/2004,10:39:36,37.18,N,70.613,W
8/4/2004,10:41:35,37.183,N,70.602,W
8/4/2004,10:43:36,37.186,N,70.592,W
8/4/2004,10:45:35,37.189,N,70.582,W
8/4/2004,10:47:36,37.192,N,70.572,W
8/4/2004,10:49:35,37.196,N,70.562,W
8/4/2004,10:51:36,37.199,N,70.551,W
8/4/2004,10:53:35,37.202,N,70.541,W
8/4/2004,10:55:35,37.205,N,70.531,W
8/4/2004,10:57:36,37.208,N,70.521,W
8/4/2004,10:59:35,37.211,N,70.51,W
8/4/2004,11:01:36,37.214,N,70.5,W
8/4/2004,11:03:35,37.217,N,70.49,W
8/4/2004,11:05:36,37.22,N,70.48,W
8/4/2004,11:07:35,37.223,N,70.47,W
8/4/2004,11:09:36,37.226,N,70.459,W
8/4/2004,11:11:35,37.229,N,70.449,W
8/4/2004,11:13:36,37.231,N,70.439,W
8/4/2004,11:15:35,37.234,N,70.429,W
8/4/2004,11:17:36,37.237,N,70.418,W
8/4/2004,11:19:35,37.24,N,70.408,W
8/4/2004,11:21:36,37.243,N,70.398,W
8/4/2004,11:23:35,37.246,N,70.388,W
8/4/2004,11:25:35,37.249,N,70.377,W
8/4/2004,11:27:36,37.252,N,70.367,W
8/4/2004,11:29:35,37.255,N,70.357,W
8/4/2004,11:31:36,37.258,N,70.346,W
8/4/2004,11:33:35,37.261,N,70.336,W
8/4/2004,11:35:36,37.264,N,70.326,W
8/4/2004,11:37:35,37.267,N,70.316,W
8/4/2004,11:39:36,37.27,N,70.305,W
8/4/2004,11:41:35,37.273,N,70.295,W
8/4/2004,11:43:36,37.276,N,70.285,W
8/4/2004,11:45:35,37.279,N,70.274,W
8/4/2004,11:47:36,37.282,N,70.264,W
8/4/2004,11:49:35,37.285,N,70.254,W
8/4/2004,11:51:36,37.288,N,70.243,W
8/4/2004,11:53:35,37.291,N,70.233,W
8/4/2004,11:55:35,37.294,N,70.223,W
8/4/2004,11:57:36,37.296,N,70.212,W
8/4/2004,11:59:35,37.299,N,70.202,W
8/4/2004,12:01:36,37.302,N,70.192,W
8/4/2004,12:03:35,37.305,N,70.181,W
8/4/2004,12:05:36,37.308,N,70.171,W
8/4/2004,12:07:35,37.311,N,70.161,W
8/4/2004,12:09:36,37.314,N,70.15,W
8/4/2004,12:11:35,37.317,N,70.14,W
8/4/2004,12:13:36,37.32,N,70.13,W
8/4/2004,12:15:35,37.323,N,70.119,W
8/4/2004,12:17:36,37.326,N,70.109,W
8/4/2004,12:19:35,37.329,N,70.099,W
8/4/2004,12:21:36,37.331,N,70.088,W
8/4/2004,12:23:35,37.334,N,70.078,W
8/4/2004,12:25:35,37.337,N,70.067,W
8/4/2004,12:27:36,37.34,N,70.057,W
8/4/2004,12:29:35,37.343,N,70.047,W
8/4/2004,12:31:36,37.346,N,70.036,W
8/4/2004,12:33:35,37.349,N,70.026,W
8/4/2004,12:35:36,37.352,N,70.015,W
8/4/2004,12:37:35,37.355,N,70.005,W
8/4/2004,12:39:36,37.357,N,69.995,W
8/4/2004,12:41:35,37.36,N,69.984,W
8/4/2004,12:43:36,37.363,N,69.974,W
8/4/2004,12:45:35,37.366,N,69.963,W
8/4/2004,12:47:36,37.369,N,69.953,W
8/4/2004,12:49:35,37.372,N,69.943,W
8/4/2004,12:51:36,37.375,N,69.932,W
8/4/2004,12:53:35,37.378,N,69.922,W
8/4/2004,12:55:35,37.38,N,69.911,W
8/4/2004,12:57:36,37.383,N,69.901,W
8/4/2004,12:59:35,37.386,N,69.89,W
8/4/2004,13:01:36,37.389,N,69.88,W
8/4/2004,13:03:35,37.392,N,69.869,W
8/4/2004,13:05:36,37.395,N,69.859,W
8/4/2004,13:07:35,37.398,N,69.849,W
8/4/2004,13:09:36,37.4,N,69.838,W
8/4/2004,13:11:35,37.403,N,69.828,W
8/4/2004,13:13:36,37.406,N,69.817,W
8/4/2004,13:15:35,37.409,N,69.807,W
8/4/2004,13:17:36,37.412,N,69.796,W
8/4/2004,13:19:35,37.415,N,69.786,W
8/4/2004,13:21:36,37.417,N,69.775,W
8/4/2004,13:23:35,37.42,N,69.765,W
8/4/2004,13:25:35,37.423,N,69.754,W
8/4/2004,13:27:36,37.426,N,69.744,W
8/4/2004,13:29:35,37.429,N,69.733,W
8/4/2004,13:31:36,37.432,N,69.723,W
8/4/2004,13:33:35,37.434,N,69.713,W
8/4/2004,13:35:36,37.437,N,69.702,W
8/4/2004,13:37:35,37.44,N,69.692,W
8/4/2004,13:39:36,37.443,N,69.681,W
8/4/2004,13:41:35,37.446,N,69.671,W
8/4/2004,13:43:36,37.448,N,69.66,W
8/4/2004,13:45:35,37.451,N,69.65,W
8/4/2004,13:47:36,37.454,N,69.639,W
8/4/2004,13:49:35,37.457,N,69.629,W
8/4/2004,13:51:36,37.46,N,69.618,W
8/4/2004,13:53:35,37.463,N,69.608,W
8/4/2004,13:55:35,37.465,N,69.597,W
8/4/2004,13:57:36,37.468,N,69.586,W
8/4/2004,13:59:35,37.471,N,69.576,W
8/4/2004,14:01:36,37.474,N,69.565,W
8/4/2004,14:03:35,37.477,N,69.555,W
8/4/2004,14:05:36,37.479,N,69.544,W
8/4/2004,14:07:35,37.482,N,69.534,W
8/4/2004,14:09:36,37.485,N,69.523,W
8/4/2004,14:11:35,37.488,N,69.513,W
8/4/2004,14:13:36,37.491,N,69.502,W
8/4/2004,14:15:35,37.493,N,69.492,W
8/4/2004,14:17:36,37.496,N,69.481,W
8/4/2004,14:19:35,37.499,N,69.471,W
8/4/2004,14:21:36,37.502,N,69.46,W
8/4/2004,14:23:35,37.504,N,69.45,W
8/4/2004,14:25:35,37.507,N,69.439,W
8/4/2004,14:27:36,37.51,N,69.428,W
8/4/2004,14:29:35,37.513,N,69.418,W
8/4/2004,14:31:36,37.516,N,69.407,W
8/4/2004,14:33:35,37.518,N,69.397,W
8/4/2004,14:35:36,37.521,N,69.386,W
8/4/2004,14:37:35,37.524,N,69.376,W
8/4/2004,14:39:36,37.527,N,69.365,W
8/4/2004,14:41:35,37.529,N,69.355,W
8/4/2004,14:43:36,37.532,N,69.344,W
8/4/2004,14:45:35,37.535,N,69.333,W
8/4/2004,14:47:36,37.538,N,69.323,W
8/4/2004,14:49:35,37.541,N,69.312,W
8/4/2004,14:51:36,37.543,N,69.302,W
8/4/2004,14:53:35,37.546,N,69.291,W
8/4/2004,14:55:35,37.549,N,69.281,W
8/4/2004,14:57:36,37.552,N,69.27,W
8/4/2004,14:59:35,37.554,N,69.259,W
8/4/2004,15:01:36,37.557,N,69.249,W
8/4/2004,15:03:35,37.56,N,69.238,W
8/4/2004,15:05:36,37.563,N,69.228,W
8/4/2004,15:07:35,37.565,N,69.217,W
8/4/2004,15:09:36,37.568,N,69.206,W
8/4/2004,15:11:35,37.571,N,69.196,W
8/4/2004,15:13:36,37.574,N,69.185,W
8/4/2004,15:15:35,37.576,N,69.175,W
8/4/2004,15:17:36,37.579,N,69.164,W
8/4/2004,15:19:35,37.582,N,69.153,W
8/4/2004,15:21:36,37.585,N,69.143,W
8/4/2004,15:23:35,37.587,N,69.132,W
8/4/2004,15:25:35,37.59,N,69.122,W
8/4/2004,15:27:36,37.593,N,69.111,W
8/4/2004,15:29:35,37.596,N,69.1,W
8/4/2004,15:31:36,37.598,N,69.09,W
8/4/2004,15:33:35,37.601,N,69.079,W
8/4/2004,15:35:36,37.604,N,69.069,W
8/4/2004,15:37:35,37.607,N,69.058,W
8/4/2004,15:39:36,37.609,N,69.047,W
8/4/2004,15:41:35,37.612,N,69.037,W
8/4/2004,15:43:36,37.615,N,69.026,W
8/4/2004,15:45:35,37.618,N,69.016,W
8/4/2004,15:47:36,37.62,N,69.005,W
8/4/2004,15:49:35,37.623,N,68.994,W
8/4/2004,15:51:36,37.626,N,68.984,W
8/4/2004,15:53:35,37.628,N,68.973,W
8/4/2004,15:55:35,37.631,N,68.962,W
8/4/2004,15:57:36,37.634,N,68.952,W
8/4/2004,15:59:35,37.637,N,68.941,W
8/4/2004,16:01:36,37.639,N,68.931,W
8/4/2004,16:03:35,37.642,N,68.92,W
8/4/2004,16:05:36,37.645,N,68.909,W
8/4/2004,16:07:35,37.648,N,68.899,W
8/4/2004,16:09:36,37.65,N,68.888,W
8/4/2004,16:11:35,37.653,N,68.877,W
8/4/2004,16:13:36,37.656,N,68.867,W
8/4/2004,16:15:35,37.658,N,68.856,W
8/4/2004,16:17:36,37.661,N,68.846,W
8/4/2004,16:19:35,37.664,N,68.835,W
8/4/2004,16:21:36,37.667,N,68.824,W
8/4/2004,16:23:35,37.669,N,68.814,W
8/4/2004,16:25:35,37.672,N,68.803,W
8/4/2004,16:27:36,37.675,N,68.792,W
8/4/2004,16:29:35,37.678,N,68.782,W
8/4/2004,16:31:36,37.68,N,68.771,W
8/4/2004,16:33:35,37.683,N,68.76,W
8/4/2004,16:35:36,37.686,N,68.75,W
8/4/2004,16:37:35,37.688,N,68.739,W
8/4/2004,16:39:36,37.691,N,68.728,W
8/4/2004,16:41:35,37.694,N,68.718,W
8/4/2004,16:43:36,37.697,N,68.707,W
8/4/2004,16:45:35,37.699,N,68.697,W
8/4/2004,16:47:36,37.702,N,68.686,W
8/4/2004,16:49:35,37.705,N,68.675,W
8/4/2004,16:51:36,37.707,N,68.665,W
8/4/2004,16:53:35,37.71,N,68.654,W
8/4/2004,16:55:35,37.713,N,68.643,W
8/4/2004,16:57:36,37.716,N,68.633,W
8/4/2004,16:59:35,37.718,N,68.622,W
8/4/2004,17:01:36,37.721,N,68.611,W
8/4/2004,17:03:35,37.724,N,68.601,W
8/4/2004,17:05:36,37.726,N,68.59,W
8/4/2004,17:07:35,37.729,N,68.579,W
8/4/2004,17:09:36,37.732,N,68.569,W
8/4/2004,17:11:35,37.735,N,68.558,W
8/4/2004,17:13:36,37.737,N,68.547,W
8/4/2004,17:15:35,37.74,N,68.537,W
8/4/2004,17:17:36,37.743,N,68.526,W
8/4/2004,17:19:35,37.745,N,68.515,W
8/4/2004,17:21:36,37.748,N,68.505,W
8/4/2004,17:23:35,37.751,N,68.494,W
8/4/2004,17:25:35,37.753,N,68.483,W
8/4/2004,17:27:36,37.756,N,68.473,W
8/4/2004,17:29:35,37.759,N,68.462,W
8/4/2004,17:31:36,37.762,N,68.451,W
8/4/2004,17:33:35,37.764,N,68.441,W
8/4/2004,17:35:36,37.767,N,68.43,W
8/4/2004,17:37:35,37.77,N,68.419,W
8/4/2004,17:39:36,37.772,N,68.409,W
8/4/2004,17:41:35,37.775,N,68.398,W
8/4/2004,17:43:36,37.778,N,68.387,W
8/4/2004,17:45:35,37.781,N,68.377,W
8/4/2004,17:47:36,37.783,N,68.366,W
8/4/2004,17:49:35,37.786,N,68.355,W
8/4/2004,17:51:36,37.789,N,68.345,W
8/4/2004,17:53:35,37.791,N,68.334,W
8/4/2004,17:55:35,37.794,N,68.323,W
8/4/2004,17:57:36,37.797,N,68.313,W
8/4/2004,17:59:35,37.799,N,68.302,W
