Track,for,Fabian,2003,,
9/5/2003,15:02:29,30.509,N,65.43,W
9/5/2003,15:04:29,30.523,N,65.431,W
9/5/2003,15:06:29,30.537,N,65.432,W
9/5/2003,15:08:30,30.551,N,65.433,W
9/5/2003,15:10:30,30.565,N,65.433,W
9/5/2003,15:12:30,30.58,N,65.434,W
9/5/2003,15:14:30,30.594,N,65.435,W
9/5/2003,15:16:30,30.609,N,65.436,W
9/5/2003,15:18:30,30.623,N,65.436,W
9/5/2003,15:20:30,30.638,N,65.437,W
9/5/2003,15:22:30,30.652,N,65.438,W
9/5/2003,15:24:29,30.667,N,65.439,W
9/5/2003,15:26:29,30.682,N,65.439,W
9/5/2003,15:28:29,30.697,N,65.44,W
9/5/2003,15:30:29,30.712,N,65.441,W
9/5/2003,15:32:29,30.727,N,65.441,W
9/5/2003,15:34:29,30.742,N,65.442,W
9/5/2003,15:36:29,30.757,N,65.442,W
9/5/2003,15:38:30,30.772,N,65.443,W
9/5/2003,15:40:30,30.787,N,65.443,W
9/5/2003,15:42:30,30.803,N,65.444,W
9/5/2003,15:44:30,30.818,N,65.444,W
9/5/2003,15:46:30,30.833,N,65.445,W
9/5/2003,15:48:30,30.848,N,65.445,W
9/5/2003,15:50:30,30.864,N,65.445,W
9/5/2003,15:52:30,30.879,N,65.446,W
9/5/2003,15:54:29,30.894,N,65.446,W
9/5/2003,15:56:29,30.909,N,65.446,W
9/5/2003,15:58:29,30.925,N,65.447,W
9/5/2003,16:00:29,30.94,N,65.447,W
9/5/2003,16:02:29,30.955,N,65.447,W
9/5/2003,16:04:29,30.971,N,65.447,W
9/5/2003,16:06:29,30.986,N,65.447,W
9/5/2003,16:08:30,31.001,N,65.447,W
9/5/2003,16:10:30,31.016,N,65.447,W
9/5/2003,16:12:30,31.032,N,65.447,W
9/5/2003,16:14:30,31.047,N,65.447,W
9/5/2003,16:16:30,31.062,N,65.447,W
9/5/2003,16:18:30,31.077,N,65.446,W
9/5/2003,16:20:30,31.092,N,65.446,W
9/5/2003,16:22:30,31.107,N,65.446,W
9/5/2003,16:24:29,31.122,N,65.446,W
9/5/2003,16:26:29,31.137,N,65.445,W
9/5/2003,16:28:29,31.152,N,65.445,W
9/5/2003,16:30:29,31.166,N,65.444,W
9/5/2003,16:32:29,31.181,N,65.444,W
9/5/2003,16:34:29,31.196,N,65.443,W
9/5/2003,16:36:29,31.21,N,65.442,W
9/5/2003,16:38:30,31.225,N,65.442,W
9/5/2003,16:40:30,31.239,N,65.441,W
9/5/2003,16:42:30,31.254,N,65.44,W
9/5/2003,16:44:30,31.268,N,65.439,W
9/5/2003,16:46:30,31.282,N,65.438,W
9/5/2003,16:48:30,31.296,N,65.437,W
9/5/2003,16:50:30,31.31,N,65.436,W
9/5/2003,16:52:30,31.324,N,65.435,W
9/5/2003,16:54:29,31.338,N,65.433,W
9/5/2003,16:56:29,31.351,N,65.432,W
9/5/2003,16:58:29,31.365,N,65.431,W
9/5/2003,17:00:29,31.378,N,65.429,W
9/5/2003,17:02:29,31.392,N,65.428,W
9/5/2003,17:04:29,31.405,N,65.426,W
9/5/2003,17:06:29,31.418,N,65.425,W
9/5/2003,17:08:30,31.432,N,65.423,W
9/5/2003,17:10:30,31.445,N,65.422,W
9/5/2003,17:12:30,31.458,N,65.42,W
9/5/2003,17:14:30,31.471,N,65.418,W
9/5/2003,17:16:30,31.483,N,65.416,W
9/5/2003,17:18:30,31.496,N,65.414,W
9/5/2003,17:20:30,31.509,N,65.412,W
9/5/2003,17:22:30,31.522,N,65.41,W
9/5/2003,17:24:29,31.534,N,65.408,W
9/5/2003,17:26:29,31.547,N,65.406,W
9/5/2003,17:28:29,31.559,N,65.404,W
9/5/2003,17:30:29,31.571,N,65.402,W
9/5/2003,17:32:29,31.584,N,65.4,W
9/5/2003,17:34:29,31.596,N,65.397,W
9/5/2003,17:36:29,31.608,N,65.395,W
9/5/2003,17:38:30,31.62,N,65.393,W
9/5/2003,17:40:30,31.632,N,65.39,W
9/5/2003,17:42:30,31.644,N,65.388,W
9/5/2003,17:44:30,31.656,N,65.385,W
9/5/2003,17:46:30,31.668,N,65.383,W
9/5/2003,17:48:01,31.677,N,65.381,W
9/5/2003,17:50:01,31.69,N,65.377,W
9/5/2003,17:52:02,31.702,N,65.373,W
9/5/2003,17:54:02,31.715,N,65.369,W
9/5/2003,17:56:02,31.727,N,65.365,W
9/5/2003,17:58:02,31.739,N,65.361,W
9/5/2003,18:00:02,31.751,N,65.358,W
9/5/2003,18:02:02,31.763,N,65.354,W
9/5/2003,18:04:02,31.775,N,65.35,W
9/5/2003,18:06:01,31.787,N,65.346,W
9/5/2003,18:08:01,31.799,N,65.343,W
9/5/2003,18:10:01,31.811,N,65.339,W
9/5/2003,18:12:01,31.823,N,65.335,W
9/5/2003,18:14:01,31.834,N,65.332,W
9/5/2003,18:16:01,31.846,N,65.328,W
9/5/2003,18:18:01,31.857,N,65.325,W
9/5/2003,18:20:01,31.869,N,65.321,W
9/5/2003,18:22:02,31.88,N,65.318,W
9/5/2003,18:24:02,31.891,N,65.314,W
9/5/2003,18:26:02,31.902,N,65.311,W
9/5/2003,18:28:02,31.913,N,65.307,W
9/5/2003,18:30:02,31.924,N,65.304,W
9/5/2003,18:32:02,31.935,N,65.301,W
9/5/2003,18:34:02,31.946,N,65.298,W
9/5/2003,18:36:01,31.957,N,65.294,W
9/5/2003,18:38:01,31.968,N,65.291,W
9/5/2003,18:40:01,31.979,N,65.288,W
9/5/2003,18:42:01,31.989,N,65.285,W
9/5/2003,18:44:01,32,N,65.282,W
9/5/2003,18:46:01,32.01,N,65.278,W
9/5/2003,18:48:01,32.021,N,65.275,W
9/5/2003,18:50:01,32.031,N,65.272,W
9/5/2003,18:52:02,32.041,N,65.269,W
9/5/2003,18:54:02,32.052,N,65.266,W
9/5/2003,18:56:02,32.062,N,65.263,W
9/5/2003,18:58:02,32.072,N,65.26,W
9/5/2003,19:00:02,32.082,N,65.257,W
9/5/2003,19:02:02,32.092,N,65.254,W
9/5/2003,19:04:02,32.102,N,65.252,W
9/5/2003,19:06:01,32.112,N,65.249,W
9/5/2003,19:08:01,32.122,N,65.246,W
9/5/2003,19:10:01,32.132,N,65.243,W
9/5/2003,19:12:01,32.141,N,65.24,W
9/5/2003,19:14:01,32.151,N,65.237,W
9/5/2003,19:16:01,32.161,N,65.235,W
9/5/2003,19:18:01,32.17,N,65.232,W
9/5/2003,19:20:01,32.18,N,65.229,W
9/5/2003,19:22:02,32.189,N,65.226,W
9/5/2003,19:24:02,32.199,N,65.224,W
9/5/2003,19:26:02,32.208,N,65.221,W
9/5/2003,19:28:02,32.218,N,65.218,W
9/5/2003,19:30:02,32.227,N,65.216,W
9/5/2003,19:30:41,32.23,N,65.215,W
9/5/2003,19:32:41,32.24,N,65.212,W
9/5/2003,19:34:41,32.249,N,65.21,W
9/5/2003,19:36:41,32.259,N,65.207,W
9/5/2003,19:38:41,32.269,N,65.205,W
9/5/2003,19:40:42,32.278,N,65.203,W
9/5/2003,19:42:42,32.287,N,65.2,W
9/5/2003,19:44:42,32.297,N,65.198,W
9/5/2003,19:46:42,32.306,N,65.196,W
9/5/2003,19:48:42,32.315,N,65.193,W
9/5/2003,19:50:42,32.325,N,65.191,W
9/5/2003,19:52:42,32.334,N,65.189,W
9/5/2003,19:54:42,32.343,N,65.187,W
9/5/2003,19:56:41,32.352,N,65.184,W
9/5/2003,19:58:41,32.361,N,65.182,W
9/5/2003,20:00:41,32.37,N,65.18,W
9/5/2003,20:02:41,32.379,N,65.178,W
9/5/2003,20:04:41,32.388,N,65.176,W
9/5/2003,20:06:41,32.396,N,65.174,W
9/5/2003,20:08:41,32.405,N,65.171,W
9/5/2003,20:10:42,32.414,N,65.169,W
9/5/2003,20:12:42,32.423,N,65.167,W
9/5/2003,20:14:42,32.431,N,65.165,W
9/5/2003,20:16:42,32.44,N,65.163,W
9/5/2003,20:18:42,32.448,N,65.161,W
9/5/2003,20:20:42,32.457,N,65.159,W
9/5/2003,20:22:42,32.465,N,65.157,W
9/5/2003,20:24:42,32.474,N,65.155,W
9/5/2003,20:26:41,32.482,N,65.152,W
9/5/2003,20:28:41,32.49,N,65.15,W
9/5/2003,20:30:41,32.499,N,65.148,W
9/5/2003,20:32:41,32.507,N,65.146,W
9/5/2003,20:34:41,32.515,N,65.144,W
9/5/2003,20:36:41,32.523,N,65.142,W
9/5/2003,20:38:41,32.531,N,65.139,W
9/5/2003,20:40:42,32.54,N,65.137,W
9/5/2003,20:42:42,32.548,N,65.135,W
9/5/2003,20:44:42,32.556,N,65.133,W
9/5/2003,20:46:42,32.564,N,65.13,W
9/5/2003,20:48:42,32.572,N,65.128,W
9/5/2003,20:50:42,32.58,N,65.126,W
9/5/2003,20:52:42,32.588,N,65.123,W
9/5/2003,20:54:42,32.596,N,65.121,W
9/5/2003,20:56:41,32.603,N,65.118,W
9/5/2003,20:58:41,32.611,N,65.116,W
9/5/2003,21:00:41,32.619,N,65.113,W
9/5/2003,21:02:41,32.627,N,65.111,W
9/5/2003,21:04:41,32.635,N,65.108,W
9/5/2003,21:06:41,32.642,N,65.106,W
9/5/2003,21:08:41,32.65,N,65.103,W
9/5/2003,21:10:42,32.658,N,65.1,W
9/5/2003,21:11:29,32.661,N,65.099,W
9/5/2003,21:13:29,32.669,N,65.096,W
9/5/2003,21:15:29,32.677,N,65.093,W
9/5/2003,21:17:29,32.685,N,65.091,W
9/5/2003,21:19:29,32.694,N,65.088,W
9/5/2003,21:21:29,32.702,N,65.085,W
9/5/2003,21:23:30,32.71,N,65.082,W
9/5/2003,21:25:30,32.718,N,65.079,W
9/5/2003,21:27:30,32.726,N,65.076,W
9/5/2003,21:29:30,32.734,N,65.073,W
9/5/2003,21:31:30,32.742,N,65.07,W
9/5/2003,21:33:30,32.75,N,65.066,W
9/5/2003,21:35:30,32.758,N,65.063,W
9/5/2003,21:37:30,32.765,N,65.06,W
9/5/2003,21:39:29,32.773,N,65.057,W
9/5/2003,21:41:29,32.781,N,65.054,W
9/5/2003,21:43:29,32.789,N,65.05,W
9/5/2003,21:45:29,32.797,N,65.047,W
9/5/2003,21:47:29,32.805,N,65.044,W
9/5/2003,21:49:29,32.812,N,65.04,W
9/5/2003,21:51:29,32.82,N,65.037,W
9/5/2003,21:53:30,32.828,N,65.033,W
9/5/2003,21:55:30,32.835,N,65.03,W
9/5/2003,21:57:30,32.843,N,65.026,W
9/5/2003,21:59:30,32.85,N,65.022,W
9/5/2003,22:01:30,32.858,N,65.019,W
9/5/2003,22:03:30,32.865,N,65.015,W
9/5/2003,22:05:30,32.873,N,65.011,W
9/5/2003,22:07:30,32.88,N,65.008,W
9/5/2003,22:09:29,32.888,N,65.004,W
9/5/2003,22:11:29,32.895,N,65,W
9/5/2003,22:13:29,32.902,N,64.996,W
9/5/2003,22:15:29,32.91,N,64.992,W
9/5/2003,22:17:29,32.917,N,64.988,W
9/5/2003,22:19:29,32.924,N,64.984,W
9/5/2003,22:21:29,32.931,N,64.98,W
9/5/2003,22:23:30,32.939,N,64.975,W
9/5/2003,22:25:30,32.946,N,64.971,W
9/5/2003,22:27:30,32.953,N,64.967,W
9/5/2003,22:29:30,32.96,N,64.963,W
9/5/2003,22:31:30,32.967,N,64.958,W
9/5/2003,22:33:30,32.974,N,64.954,W
9/5/2003,22:35:30,32.981,N,64.949,W
9/5/2003,22:37:30,32.988,N,64.945,W
9/5/2003,22:39:29,32.994,N,64.94,W
9/5/2003,22:41:29,33.001,N,64.936,W
9/5/2003,22:43:29,33.008,N,64.931,W
9/5/2003,22:45:29,33.015,N,64.926,W
9/5/2003,22:47:29,33.021,N,64.921,W
9/5/2003,22:49:29,33.028,N,64.916,W
9/5/2003,22:51:29,33.035,N,64.912,W
9/5/2003,22:53:30,33.041,N,64.907,W
9/5/2003,22:55:30,33.048,N,64.901,W
9/5/2003,22:57:30,33.054,N,64.896,W
9/5/2003,22:59:30,33.061,N,64.891,W
9/5/2003,23:01:30,33.067,N,64.886,W
9/5/2003,23:03:23,33.073,N,64.881,W
9/5/2003,23:05:23,33.081,N,64.877,W
9/5/2003,23:07:24,33.09,N,64.872,W
9/5/2003,23:09:24,33.098,N,64.868,W
9/5/2003,23:11:24,33.107,N,64.864,W
9/5/2003,23:13:24,33.115,N,64.859,W
9/5/2003,23:15:24,33.124,N,64.855,W
9/5/2003,23:17:24,33.132,N,64.851,W
9/5/2003,23:19:24,33.141,N,64.846,W
9/5/2003,23:21:23,33.149,N,64.842,W
9/5/2003,23:23:23,33.158,N,64.838,W
9/5/2003,23:25:23,33.166,N,64.833,W
9/5/2003,23:27:23,33.175,N,64.829,W
9/5/2003,23:29:23,33.183,N,64.825,W
9/5/2003,23:31:23,33.192,N,64.82,W
9/5/2003,23:33:23,33.2,N,64.816,W
9/5/2003,23:35:23,33.209,N,64.812,W
9/5/2003,23:37:24,33.217,N,64.807,W
9/5/2003,23:39:24,33.225,N,64.803,W
9/5/2003,23:41:24,33.234,N,64.799,W
9/5/2003,23:43:24,33.242,N,64.794,W
9/5/2003,23:45:24,33.251,N,64.79,W
9/5/2003,23:47:24,33.259,N,64.786,W
9/5/2003,23:49:24,33.268,N,64.781,W
9/5/2003,23:51:23,33.276,N,64.777,W
9/5/2003,23:53:23,33.285,N,64.773,W
9/5/2003,23:55:23,33.293,N,64.768,W
9/5/2003,23:57:23,33.302,N,64.764,W
9/5/2003,23:59:23,33.31,N,64.76,W
9/6/2003,0:01:23,33.319,N,64.755,W
9/6/2003,0:03:23,33.327,N,64.751,W
9/6/2003,0:05:23,33.336,N,64.747,W
9/6/2003,0:07:24,33.344,N,64.742,W
9/6/2003,0:09:24,33.353,N,64.738,W
9/6/2003,0:11:24,33.361,N,64.734,W
9/6/2003,0:13:24,33.37,N,64.729,W
9/6/2003,0:15:24,33.378,N,64.725,W
9/6/2003,0:17:24,33.386,N,64.721,W
9/6/2003,0:19:24,33.395,N,64.716,W
9/6/2003,0:21:23,33.403,N,64.712,W
9/6/2003,0:23:23,33.412,N,64.708,W
9/6/2003,0:25:23,33.42,N,64.703,W
9/6/2003,0:27:23,33.429,N,64.699,W
9/6/2003,0:29:23,33.437,N,64.695,W
9/6/2003,0:31:23,33.446,N,64.69,W
9/6/2003,0:33:23,33.454,N,64.686,W
9/6/2003,0:35:23,33.463,N,64.682,W
9/6/2003,0:37:24,33.471,N,64.677,W
9/6/2003,0:39:24,33.48,N,64.673,W
9/6/2003,0:41:24,33.488,N,64.669,W
9/6/2003,0:43:24,33.497,N,64.664,W
9/6/2003,0:45:24,33.505,N,64.66,W
9/6/2003,0:47:24,33.514,N,64.656,W
9/6/2003,0:49:24,33.522,N,64.651,W
9/6/2003,0:51:23,33.53,N,64.647,W
9/6/2003,0:53:23,33.539,N,64.643,W
9/6/2003,0:55:23,33.547,N,64.638,W
9/6/2003,0:57:23,33.556,N,64.634,W
9/6/2003,0:59:23,33.564,N,64.63,W
9/6/2003,1:01:23,33.573,N,64.625,W
9/6/2003,1:03:23,33.581,N,64.621,W
9/6/2003,1:05:23,33.59,N,64.617,W
9/6/2003,1:07:24,33.598,N,64.612,W
9/6/2003,1:09:24,33.607,N,64.608,W
9/6/2003,1:11:24,33.615,N,64.604,W
9/6/2003,1:13:24,33.624,N,64.599,W
9/6/2003,1:15:24,33.632,N,64.595,W
9/6/2003,1:17:24,33.641,N,64.591,W
9/6/2003,1:19:24,33.649,N,64.586,W
9/6/2003,1:21:23,33.658,N,64.582,W
9/6/2003,1:23:23,33.666,N,64.578,W
9/6/2003,1:25:23,33.674,N,64.573,W
9/6/2003,1:27:23,33.683,N,64.569,W
9/6/2003,1:29:23,33.691,N,64.565,W
9/6/2003,1:31:23,33.7,N,64.56,W
9/6/2003,1:33:23,33.708,N,64.556,W
9/6/2003,1:35:23,33.717,N,64.552,W
9/6/2003,1:37:24,33.725,N,64.547,W
9/6/2003,1:39:24,33.734,N,64.543,W
9/6/2003,1:41:24,33.742,N,64.539,W
9/6/2003,1:43:24,33.751,N,64.534,W
9/6/2003,1:45:24,33.759,N,64.53,W
9/6/2003,1:47:24,33.768,N,64.526,W
9/6/2003,1:49:24,33.776,N,64.521,W
9/6/2003,1:51:23,33.785,N,64.517,W
9/6/2003,1:53:23,33.793,N,64.513,W
9/6/2003,1:55:23,33.802,N,64.508,W
9/6/2003,1:57:23,33.81,N,64.504,W
9/6/2003,1:59:23,33.819,N,64.5,W
9/6/2003,2:01:23,33.827,N,64.495,W
9/6/2003,2:03:23,33.835,N,64.491,W
9/6/2003,2:05:23,33.844,N,64.487,W
9/6/2003,2:07:24,33.852,N,64.482,W
9/6/2003,2:09:24,33.861,N,64.478,W
9/6/2003,2:11:24,33.869,N,64.474,W
9/6/2003,2:13:24,33.878,N,64.469,W
9/6/2003,2:15:24,33.886,N,64.465,W
9/6/2003,2:17:24,33.895,N,64.461,W
9/6/2003,2:19:24,33.903,N,64.456,W
9/6/2003,2:21:23,33.912,N,64.452,W
9/6/2003,2:23:23,33.92,N,64.448,W
9/6/2003,2:25:23,33.929,N,64.443,W
9/6/2003,2:27:23,33.937,N,64.439,W
9/6/2003,2:29:23,33.946,N,64.435,W
9/6/2003,2:31:23,33.954,N,64.43,W
9/6/2003,2:33:23,33.963,N,64.426,W
9/6/2003,2:35:23,33.971,N,64.422,W
9/6/2003,2:37:24,33.979,N,64.417,W
9/6/2003,2:39:24,33.988,N,64.413,W
9/6/2003,2:41:24,33.996,N,64.409,W
9/6/2003,2:43:24,34.005,N,64.404,W
9/6/2003,2:45:24,34.013,N,64.4,W
9/6/2003,2:47:24,34.022,N,64.396,W
9/6/2003,2:49:24,34.03,N,64.391,W
9/6/2003,2:51:23,34.039,N,64.387,W
9/6/2003,2:53:23,34.047,N,64.383,W
9/6/2003,2:55:23,34.056,N,64.378,W
9/6/2003,2:57:23,34.064,N,64.374,W
9/6/2003,2:59:23,34.073,N,64.37,W
9/6/2003,3:01:23,34.081,N,64.365,W
9/6/2003,3:03:23,34.09,N,64.361,W
9/6/2003,3:05:23,34.098,N,64.357,W
9/6/2003,3:07:24,34.107,N,64.352,W
9/6/2003,3:09:24,34.115,N,64.348,W
9/6/2003,3:11:24,34.123,N,64.344,W
9/6/2003,3:13:24,34.132,N,64.339,W
9/6/2003,3:15:24,34.14,N,64.335,W
9/6/2003,3:17:24,34.149,N,64.331,W
9/6/2003,3:19:24,34.157,N,64.326,W
9/6/2003,3:21:23,34.166,N,64.322,W
9/6/2003,3:23:23,34.174,N,64.318,W
9/6/2003,3:25:23,34.183,N,64.313,W
9/6/2003,3:27:23,34.191,N,64.309,W
9/6/2003,3:29:23,34.2,N,64.305,W
9/6/2003,3:31:23,34.208,N,64.3,W
9/6/2003,3:33:23,34.217,N,64.296,W
9/6/2003,3:35:23,34.225,N,64.292,W
9/6/2003,3:37:24,34.234,N,64.287,W
9/6/2003,3:39:24,34.242,N,64.283,W
9/6/2003,3:41:24,34.251,N,64.279,W
9/6/2003,3:43:24,34.259,N,64.274,W
9/6/2003,3:45:24,34.268,N,64.27,W
9/6/2003,3:47:24,34.276,N,64.266,W
9/6/2003,3:49:24,34.284,N,64.261,W
9/6/2003,3:51:23,34.293,N,64.257,W
9/6/2003,3:53:23,34.301,N,64.253,W
9/6/2003,3:55:23,34.31,N,64.248,W
9/6/2003,3:57:23,34.318,N,64.244,W
9/6/2003,3:59:23,34.327,N,64.24,W
9/6/2003,4:01:23,34.335,N,64.235,W
9/6/2003,4:03:23,34.344,N,64.231,W
9/6/2003,4:05:23,34.352,N,64.227,W
9/6/2003,4:07:24,34.361,N,64.222,W
9/6/2003,4:09:24,34.369,N,64.218,W
9/6/2003,4:11:24,34.378,N,64.214,W
9/6/2003,4:13:24,34.386,N,64.209,W
9/6/2003,4:15:24,34.395,N,64.205,W
9/6/2003,4:17:24,34.403,N,64.201,W
9/6/2003,4:19:24,34.412,N,64.196,W
9/6/2003,4:21:23,34.42,N,64.192,W
9/6/2003,4:23:23,34.428,N,64.188,W
9/6/2003,4:25:23,34.437,N,64.183,W
9/6/2003,4:27:23,34.445,N,64.179,W
9/6/2003,4:29:23,34.454,N,64.175,W
9/6/2003,4:31:23,34.462,N,64.17,W
9/6/2003,4:33:23,34.471,N,64.166,W
9/6/2003,4:35:23,34.479,N,64.162,W
9/6/2003,4:37:24,34.488,N,64.157,W
9/6/2003,4:39:24,34.496,N,64.153,W
9/6/2003,4:41:24,34.505,N,64.149,W
9/6/2003,4:43:24,34.513,N,64.144,W
9/6/2003,4:45:24,34.522,N,64.14,W
9/6/2003,4:47:24,34.53,N,64.136,W
9/6/2003,4:49:24,34.539,N,64.131,W
9/6/2003,4:51:23,34.547,N,64.127,W
9/6/2003,4:53:23,34.556,N,64.123,W
9/6/2003,4:55:23,34.564,N,64.118,W
9/6/2003,4:57:23,34.573,N,64.114,W
9/6/2003,4:59:23,34.581,N,64.11,W
9/6/2003,5:01:23,34.589,N,64.105,W
9/6/2003,5:03:23,34.598,N,64.101,W
9/6/2003,5:05:23,34.606,N,64.097,W
9/6/2003,5:07:24,34.615,N,64.092,W
9/6/2003,5:09:24,34.623,N,64.088,W
9/6/2003,5:11:24,34.632,N,64.084,W
9/6/2003,5:13:24,34.64,N,64.079,W
9/6/2003,5:15:24,34.649,N,64.075,W
9/6/2003,5:17:24,34.657,N,64.071,W
9/6/2003,5:19:24,34.666,N,64.066,W
9/6/2003,5:21:23,34.674,N,64.062,W
9/6/2003,5:23:23,34.683,N,64.058,W
9/6/2003,5:25:23,34.691,N,64.053,W
9/6/2003,5:27:23,34.7,N,64.049,W
9/6/2003,5:29:23,34.708,N,64.045,W
9/6/2003,5:31:23,34.717,N,64.041,W
9/6/2003,5:33:23,34.725,N,64.036,W
9/6/2003,5:35:23,34.733,N,64.032,W
9/6/2003,5:37:24,34.742,N,64.028,W
9/6/2003,5:39:24,34.75,N,64.023,W
9/6/2003,5:41:24,34.759,N,64.019,W
9/6/2003,5:43:24,34.767,N,64.015,W
9/6/2003,5:45:24,34.776,N,64.01,W
9/6/2003,5:47:24,34.784,N,64.006,W
9/6/2003,5:49:24,34.793,N,64.002,W
9/6/2003,5:51:23,34.801,N,63.997,W
9/6/2003,5:53:23,34.81,N,63.993,W
9/6/2003,5:55:23,34.818,N,63.989,W
9/6/2003,5:57:23,34.827,N,63.984,W
9/6/2003,5:57:28,34.827,N,63.984,W
9/6/2003,5:59:28,34.83,N,63.943,W
9/6/2003,6:00:39,34.832,N,63.919,W
9/6/2003,6:02:38,34.839,N,63.911,W
9/6/2003,6:04:38,34.846,N,63.903,W
9/6/2003,6:06:38,34.853,N,63.896,W
9/6/2003,6:08:38,34.86,N,63.888,W
9/6/2003,6:10:38,34.866,N,63.88,W
9/6/2003,6:12:38,34.873,N,63.872,W
9/6/2003,6:14:38,34.88,N,63.865,W
9/6/2003,6:16:38,34.887,N,63.857,W
9/6/2003,6:18:39,34.894,N,63.849,W
9/6/2003,6:20:39,34.901,N,63.841,W
9/6/2003,6:22:39,34.908,N,63.833,W
9/6/2003,6:24:39,34.915,N,63.826,W
9/6/2003,6:26:39,34.921,N,63.818,W
9/6/2003,6:28:39,34.928,N,63.81,W
9/6/2003,6:30:39,34.935,N,63.802,W
9/6/2003,6:32:38,34.942,N,63.794,W
9/6/2003,6:34:38,34.949,N,63.787,W
9/6/2003,6:36:38,34.956,N,63.779,W
9/6/2003,6:38:38,34.963,N,63.771,W
9/6/2003,6:40:38,34.97,N,63.763,W
9/6/2003,6:42:38,34.976,N,63.755,W
9/6/2003,6:44:38,34.983,N,63.748,W
9/6/2003,6:46:38,34.99,N,63.74,W
9/6/2003,6:48:39,34.997,N,63.732,W
9/6/2003,6:50:39,35.004,N,63.724,W
9/6/2003,6:52:39,35.011,N,63.716,W
9/6/2003,6:54:39,35.018,N,63.709,W
9/6/2003,6:56:39,35.024,N,63.701,W
9/6/2003,6:58:39,35.031,N,63.693,W
9/6/2003,7:00:39,35.038,N,63.685,W
9/6/2003,7:02:38,35.045,N,63.677,W
9/6/2003,7:04:38,35.052,N,63.669,W
9/6/2003,7:06:38,35.059,N,63.661,W
9/6/2003,7:08:38,35.065,N,63.654,W
9/6/2003,7:10:38,35.072,N,63.646,W
9/6/2003,7:12:38,35.079,N,63.638,W
9/6/2003,7:14:38,35.086,N,63.63,W
9/6/2003,7:16:38,35.093,N,63.622,W
9/6/2003,7:18:39,35.1,N,63.614,W
9/6/2003,7:20:39,35.106,N,63.606,W
9/6/2003,7:22:39,35.113,N,63.599,W
9/6/2003,7:24:39,35.12,N,63.591,W
9/6/2003,7:26:39,35.127,N,63.583,W
9/6/2003,7:28:39,35.134,N,63.575,W
9/6/2003,7:30:39,35.141,N,63.567,W
9/6/2003,7:32:38,35.147,N,63.559,W
9/6/2003,7:34:38,35.154,N,63.551,W
9/6/2003,7:36:38,35.161,N,63.543,W
9/6/2003,7:38:38,35.168,N,63.535,W
9/6/2003,7:40:38,35.175,N,63.527,W
9/6/2003,7:42:38,35.181,N,63.519,W
9/6/2003,7:44:38,35.188,N,63.511,W
9/6/2003,7:46:38,35.195,N,63.503,W
9/6/2003,7:48:39,35.202,N,63.495,W
9/6/2003,7:50:39,35.208,N,63.488,W
9/6/2003,7:52:39,35.215,N,63.48,W
9/6/2003,7:54:39,35.222,N,63.472,W
9/6/2003,7:56:39,35.229,N,63.464,W
9/6/2003,7:58:39,35.236,N,63.456,W
9/6/2003,8:00:39,35.242,N,63.448,W
9/6/2003,8:02:39,35.249,N,63.44,W
9/6/2003,8:04:38,35.256,N,63.432,W
9/6/2003,8:06:39,35.263,N,63.424,W
9/6/2003,8:08:38,35.269,N,63.415,W
9/6/2003,8:10:39,35.276,N,63.407,W
9/6/2003,8:12:38,35.283,N,63.399,W
9/6/2003,8:14:39,35.289,N,63.391,W
9/6/2003,8:16:38,35.296,N,63.383,W
9/6/2003,8:18:39,35.303,N,63.375,W
9/6/2003,8:20:38,35.31,N,63.367,W
9/6/2003,8:22:39,35.316,N,63.359,W
9/6/2003,8:24:38,35.323,N,63.351,W
9/6/2003,8:26:39,35.33,N,63.343,W
9/6/2003,8:28:38,35.336,N,63.335,W
9/6/2003,8:30:39,35.343,N,63.326,W
9/6/2003,8:32:39,35.35,N,63.318,W
9/6/2003,8:34:38,35.356,N,63.31,W
9/6/2003,8:36:39,35.363,N,63.302,W
9/6/2003,8:38:38,35.37,N,63.294,W
9/6/2003,8:40:39,35.376,N,63.286,W
9/6/2003,8:42:38,35.383,N,63.277,W
9/6/2003,8:44:39,35.39,N,63.269,W
9/6/2003,8:46:38,35.396,N,63.261,W
9/6/2003,8:48:39,35.403,N,63.253,W
9/6/2003,8:50:38,35.41,N,63.245,W
9/6/2003,8:52:39,35.416,N,63.236,W
9/6/2003,8:54:38,35.423,N,63.228,W
9/6/2003,8:56:39,35.429,N,63.22,W
9/6/2003,8:58:38,35.436,N,63.212,W
9/6/2003,9:00:39,35.443,N,63.203,W
9/6/2003,9:02:39,35.449,N,63.195,W
9/6/2003,9:04:38,35.456,N,63.187,W
9/6/2003,9:06:39,35.462,N,63.178,W
9/6/2003,9:08:38,35.469,N,63.17,W
9/6/2003,9:10:39,35.475,N,63.162,W
9/6/2003,9:12:38,35.482,N,63.153,W
9/6/2003,9:14:39,35.489,N,63.145,W
9/6/2003,9:16:38,35.495,N,63.137,W
9/6/2003,9:18:39,35.502,N,63.128,W
9/6/2003,9:20:38,35.508,N,63.12,W
9/6/2003,9:22:39,35.515,N,63.111,W
9/6/2003,9:24:38,35.521,N,63.103,W
9/6/2003,9:26:39,35.528,N,63.095,W
9/6/2003,9:28:38,35.534,N,63.086,W
9/6/2003,9:30:39,35.541,N,63.078,W
9/6/2003,9:32:39,35.547,N,63.069,W
