Track,for,Michelle,2001,,,
11/5/2001,7:17:11,23.197,N,79.284,W,
11/5/2001,7:19:11,23.203,N,79.276,W,
11/5/2001,7:21:11,23.209,N,79.268,W,
11/5/2001,7:23:11,23.216,N,79.26,W,
11/5/2001,7:25:11,23.222,N,79.252,W,
11/5/2001,7:27:11,23.228,N,79.244,W,
11/5/2001,7:29:11,23.235,N,79.236,W,
11/5/2001,7:31:10,23.241,N,79.228,W,
11/5/2001,7:33:10,23.248,N,79.22,W,
11/5/2001,7:35:10,23.255,N,79.212,W,
11/5/2001,7:37:10,23.262,N,79.204,W,
11/5/2001,7:39:10,23.269,N,79.196,W,
11/5/2001,7:41:10,23.276,N,79.188,W,
11/5/2001,7:43:10,23.284,N,79.18,W,
11/5/2001,7:45:10,23.291,N,79.171,W,
11/5/2001,7:47:11,23.299,N,79.163,W,
11/5/2001,7:49:11,23.306,N,79.155,W,
11/5/2001,7:51:11,23.314,N,79.146,W,
11/5/2001,7:53:11,23.322,N,79.138,W,
11/5/2001,7:55:11,23.33,N,79.13,W,
11/5/2001,7:57:11,23.338,N,79.121,W,
11/5/2001,7:59:11,23.347,N,79.113,W,
11/5/2001,8:01:11,23.355,N,79.104,W,
11/5/2001,8:03:10,23.364,N,79.096,W,
11/5/2001,8:05:11,23.372,N,79.087,W,
11/5/2001,8:07:10,23.381,N,79.078,W,
11/5/2001,8:09:11,23.39,N,79.07,W,
11/5/2001,8:11:10,23.399,N,79.061,W,
11/5/2001,8:13:11,23.408,N,79.052,W,
11/5/2001,8:15:10,23.417,N,79.043,W,
11/5/2001,8:17:11,23.426,N,79.035,W,
11/5/2001,8:19:10,23.436,N,79.026,W,
11/5/2001,8:21:11,23.445,N,79.017,W,
11/5/2001,8:23:10,23.454,N,79.008,W,
11/5/2001,8:25:11,23.464,N,78.999,W,
11/5/2001,8:27:10,23.474,N,78.99,W,
11/5/2001,8:29:11,23.483,N,78.981,W,
11/5/2001,8:31:11,23.493,N,78.972,W,
11/5/2001,8:33:10,23.503,N,78.963,W,
11/5/2001,8:35:11,23.513,N,78.954,W,
11/5/2001,8:37:10,23.523,N,78.945,W,
11/5/2001,8:39:11,23.533,N,78.936,W,
11/5/2001,8:41:10,23.543,N,78.927,W,
11/5/2001,8:43:11,23.553,N,78.918,W,
11/5/2001,8:45:10,23.563,N,78.909,W,
11/5/2001,8:47:11,23.573,N,78.9,W,
11/5/2001,8:49:10,23.584,N,78.891,W,
11/5/2001,8:51:11,23.594,N,78.882,W,
11/5/2001,8:53:10,23.604,N,78.873,W,
11/5/2001,8:55:11,23.614,N,78.863,W,
11/5/2001,8:57:10,23.625,N,78.854,W,
11/5/2001,8:59:11,23.635,N,78.845,W,
11/5/2001,9:01:11,23.646,N,78.836,W,
11/5/2001,9:03:10,23.656,N,78.827,W,
11/5/2001,9:05:11,23.666,N,78.818,W,
11/5/2001,9:07:10,23.677,N,78.808,W,
11/5/2001,9:09:11,23.687,N,78.799,W,
11/5/2001,9:11:10,23.698,N,78.79,W,
11/5/2001,9:13:11,23.708,N,78.781,W,
11/5/2001,9:15:10,23.718,N,78.772,W,
11/5/2001,9:17:11,23.729,N,78.762,W,
11/5/2001,9:19:10,23.739,N,78.753,W,
11/5/2001,9:21:11,23.75,N,78.744,W,
11/5/2001,9:23:10,23.76,N,78.735,W,
11/5/2001,9:25:11,23.77,N,78.726,W,
11/5/2001,9:27:10,23.78,N,78.716,W,
11/5/2001,9:29:11,23.791,N,78.707,W,
11/5/2001,9:31:11,23.801,N,78.698,W,
11/5/2001,9:33:10,23.811,N,78.689,W,
11/5/2001,9:35:11,23.821,N,78.68,W,
11/5/2001,9:37:10,23.831,N,78.671,W,
11/5/2001,9:39:11,23.841,N,78.662,W,
11/5/2001,9:41:10,23.851,N,78.653,W,
11/5/2001,9:43:11,23.861,N,78.643,W,
11/5/2001,9:45:10,23.871,N,78.634,W,
11/5/2001,9:47:11,23.881,N,78.625,W,
11/5/2001,9:49:10,23.891,N,78.616,W,
11/5/2001,9:51:11,23.901,N,78.607,W,
11/5/2001,9:53:10,23.91,N,78.598,W,
11/5/2001,9:55:11,23.92,N,78.589,W,
11/5/2001,9:57:10,23.929,N,78.58,W,
11/5/2001,9:59:11,23.939,N,78.571,W,
11/5/2001,10:01:11,23.948,N,78.562,W,
11/5/2001,10:03:10,23.957,N,78.553,W,
11/5/2001,10:05:11,23.966,N,78.545,W,
11/5/2001,10:07:10,23.975,N,78.536,W,
11/5/2001,10:09:11,23.984,N,78.527,W,
11/5/2001,10:11:10,23.993,N,78.518,W,
11/5/2001,10:13:11,24.002,N,78.509,W,
11/5/2001,10:15:10,24.011,N,78.501,W,
11/5/2001,10:17:11,24.019,N,78.492,W,
11/5/2001,10:19:10,24.028,N,78.483,W,
11/5/2001,10:21:11,24.036,N,78.475,W,
11/5/2001,10:23:10,24.044,N,78.466,W,
11/5/2001,10:25:11,24.052,N,78.457,W,
11/5/2001,10:27:10,24.06,N,78.449,W,
11/5/2001,10:29:11,24.068,N,78.44,W,
11/5/2001,10:31:11,24.075,N,78.432,W,
11/5/2001,10:33:10,24.083,N,78.423,W,
11/5/2001,10:35:11,24.09,N,78.415,W,
11/5/2001,10:37:10,24.098,N,78.407,W,
11/5/2001,10:39:11,24.105,N,78.398,W,
11/5/2001,10:41:10,24.112,N,78.39,W,
11/5/2001,10:43:11,24.118,N,78.382,W,
11/5/2001,10:45:10,24.125,N,78.374,W,
11/5/2001,10:47:11,24.132,N,78.366,W,
11/5/2001,10:49:10,24.138,N,78.357,W,
11/5/2001,10:51:11,24.144,N,78.349,W,
11/5/2001,10:53:10,24.15,N,78.341,W,
11/5/2001,10:55:11,24.156,N,78.333,W,
11/5/2001,10:57:10,24.162,N,78.325,W,
11/5/2001,10:59:11,24.168,N,78.317,W,
11/5/2001,11:01:11,24.174,N,78.309,W,
11/5/2001,11:03:10,24.179,N,78.302,W,
11/5/2001,11:05:11,24.185,N,78.294,W,
11/5/2001,11:07:10,24.19,N,78.286,W,
11/5/2001,11:09:11,24.195,N,78.278,W,
11/5/2001,11:11:10,24.2,N,78.27,W,
11/5/2001,11:13:11,24.205,N,78.263,W,
11/5/2001,11:15:10,24.21,N,78.255,W,
11/5/2001,11:17:11,24.214,N,78.247,W,
11/5/2001,11:19:10,24.219,N,78.24,W,
11/5/2001,11:21:11,24.224,N,78.232,W,
11/5/2001,11:23:10,24.228,N,78.225,W,
11/5/2001,11:25:11,24.232,N,78.217,W,
11/5/2001,11:27:10,24.236,N,78.209,W,
11/5/2001,11:29:11,24.24,N,78.202,W,
11/5/2001,11:29:26,24.241,N,78.201,W,
11/5/2001,11:31:27,24.243,N,78.194,W,
11/5/2001,11:33:26,24.246,N,78.187,W,
11/5/2001,11:35:27,24.248,N,78.18,W,
11/5/2001,11:37:26,24.25,N,78.173,W,
11/5/2001,11:39:27,24.252,N,78.166,W,
11/5/2001,11:41:26,24.255,N,78.159,W,
11/5/2001,11:43:27,24.257,N,78.152,W,
11/5/2001,11:45:27,24.259,N,78.145,W,
11/5/2001,11:47:26,24.261,N,78.138,W,
11/5/2001,11:49:27,24.264,N,78.131,W,
11/5/2001,11:51:26,24.266,N,78.124,W,
11/5/2001,11:53:27,24.268,N,78.117,W,
11/5/2001,11:55:26,24.27,N,78.11,W,
11/5/2001,11:57:27,24.273,N,78.103,W,
11/5/2001,11:59:26,24.275,N,78.096,W,
11/5/2001,12:01:27,24.277,N,78.089,W,
11/5/2001,12:03:26,24.28,N,78.082,W,
11/5/2001,12:05:27,24.282,N,78.075,W,
11/5/2001,12:07:26,24.284,N,78.068,W,
11/5/2001,12:09:27,24.286,N,78.061,W,
11/5/2001,12:11:26,24.289,N,78.054,W,
11/5/2001,12:13:27,24.291,N,78.047,W,
11/5/2001,12:15:27,24.293,N,78.04,W,
11/5/2001,12:17:26,24.295,N,78.033,W,
11/5/2001,12:19:27,24.298,N,78.026,W,
11/5/2001,12:21:26,24.3,N,78.019,W,
11/5/2001,12:23:27,24.302,N,78.012,W,
11/5/2001,12:25:26,24.304,N,78.005,W,
11/5/2001,12:27:27,24.307,N,77.998,W,
11/5/2001,12:29:26,24.309,N,77.992,W,
11/5/2001,12:31:27,24.311,N,77.985,W,
11/5/2001,12:33:26,24.314,N,77.978,W,
11/5/2001,12:35:27,24.316,N,77.971,W,
11/5/2001,12:37:26,24.318,N,77.964,W,
11/5/2001,12:39:27,24.32,N,77.957,W,
11/5/2001,12:41:26,24.323,N,77.95,W,
11/5/2001,12:43:27,24.325,N,77.943,W,
11/5/2001,12:45:27,24.327,N,77.936,W,
11/5/2001,12:47:26,24.329,N,77.929,W,
11/5/2001,12:49:27,24.332,N,77.922,W,
11/5/2001,12:51:26,24.334,N,77.915,W,
11/5/2001,12:53:27,24.336,N,77.908,W,
11/5/2001,12:55:26,24.338,N,77.901,W,
11/5/2001,12:57:27,24.341,N,77.894,W,
11/5/2001,12:59:26,24.343,N,77.887,W,
11/5/2001,13:01:27,24.345,N,77.88,W,
11/5/2001,13:03:26,24.348,N,77.873,W,
11/5/2001,13:05:27,24.35,N,77.866,W,
11/5/2001,13:07:26,24.352,N,77.859,W,
11/5/2001,13:09:27,24.354,N,77.852,W,
11/5/2001,13:11:26,24.357,N,77.845,W,
11/5/2001,13:13:27,24.359,N,77.838,W,
11/5/2001,13:15:27,24.361,N,77.831,W,
11/5/2001,13:17:26,24.363,N,77.824,W,
11/5/2001,13:18:00,24.364,N,77.822,W,
11/5/2001,13:19:59,24.37,N,77.815,W,
11/5/2001,13:22:00,24.377,N,77.807,W,
11/5/2001,13:23:59,24.384,N,77.8,W,
11/5/2001,13:26:00,24.391,N,77.793,W,
11/5/2001,13:27:59,24.399,N,77.785,W,
11/5/2001,13:30:00,24.406,N,77.778,W,
11/5/2001,13:32:00,24.414,N,77.77,W,
11/5/2001,13:33:59,24.422,N,77.763,W,
11/5/2001,13:36:00,24.43,N,77.755,W,
11/5/2001,13:37:59,24.439,N,77.748,W,
11/5/2001,13:40:00,24.447,N,77.74,W,
11/5/2001,13:41:59,24.456,N,77.733,W,
11/5/2001,13:44:00,24.465,N,77.725,W,
11/5/2001,13:45:59,24.474,N,77.717,W,
11/5/2001,13:48:00,24.483,N,77.71,W,
11/5/2001,13:49:59,24.493,N,77.702,W,
11/5/2001,13:52:00,24.502,N,77.694,W,
11/5/2001,13:53:59,24.512,N,77.686,W,
11/5/2001,13:56:00,24.522,N,77.678,W,
11/5/2001,13:57:59,24.532,N,77.671,W,
11/5/2001,14:00:00,24.542,N,77.663,W,
11/5/2001,14:02:00,24.552,N,77.655,W,
11/5/2001,14:03:59,24.562,N,77.647,W,
11/5/2001,14:06:00,24.572,N,77.639,W,
11/5/2001,14:07:59,24.583,N,77.631,W,
11/5/2001,14:10:00,24.593,N,77.623,W,
11/5/2001,14:11:59,24.604,N,77.614,W,
11/5/2001,14:14:00,24.614,N,77.606,W,
11/5/2001,14:15:59,24.625,N,77.598,W,
11/5/2001,14:18:00,24.636,N,77.59,W,
11/5/2001,14:19:59,24.646,N,77.581,W,
11/5/2001,14:22:00,24.657,N,77.573,W,
11/5/2001,14:23:59,24.668,N,77.564,W,
11/5/2001,14:26:00,24.679,N,77.556,W,
11/5/2001,14:27:59,24.69,N,77.547,W,
11/5/2001,14:30:00,24.7,N,77.539,W,
11/5/2001,14:32:00,24.711,N,77.53,W,
11/5/2001,14:33:59,24.722,N,77.521,W,
11/5/2001,14:36:00,24.733,N,77.513,W,
11/5/2001,14:37:59,24.744,N,77.504,W,
11/5/2001,14:40:00,24.754,N,77.495,W,
11/5/2001,14:41:59,24.765,N,77.486,W,
11/5/2001,14:43:59,24.774,N,77.477,W,
11/5/2001,14:45:58,24.782,N,77.467,W,
11/5/2001,14:47:59,24.791,N,77.457,W,
11/5/2001,14:49:58,24.799,N,77.448,W,
11/5/2001,14:51:59,24.807,N,77.438,W,
11/5/2001,14:53:58,24.815,N,77.428,W,
11/5/2001,14:55:59,24.824,N,77.418,W,
11/5/2001,14:57:58,24.832,N,77.407,W,
11/5/2001,14:59:59,24.84,N,77.397,W,
11/5/2001,15:01:58,24.848,N,77.387,W,
11/5/2001,15:03:59,24.855,N,77.376,W,
11/5/2001,15:05:58,24.863,N,77.366,W,
11/5/2001,15:07:59,24.871,N,77.355,W,
11/5/2001,15:09:58,24.879,N,77.344,W,
11/5/2001,15:11:59,24.886,N,77.334,W,
11/5/2001,15:13:59,24.894,N,77.323,W,
11/5/2001,15:15:58,24.901,N,77.312,W,
11/5/2001,15:17:59,24.909,N,77.301,W,
11/5/2001,15:19:58,24.916,N,77.29,W,
11/5/2001,15:21:59,24.924,N,77.279,W,
11/5/2001,15:23:58,24.931,N,77.267,W,
11/5/2001,15:25:59,24.938,N,77.256,W,
11/5/2001,15:27:58,24.945,N,77.245,W,
11/5/2001,15:29:59,24.952,N,77.233,W,
11/5/2001,15:31:58,24.96,N,77.222,W,
11/5/2001,15:33:59,24.967,N,77.211,W,
11/5/2001,15:35:58,24.974,N,77.199,W,
11/5/2001,15:37:59,24.981,N,77.188,W,
11/5/2001,15:39:58,24.987,N,77.176,W,
11/5/2001,15:41:59,24.994,N,77.164,W,
11/5/2001,15:43:59,25.001,N,77.153,W,
11/5/2001,15:45:58,25.008,N,77.141,W,
11/5/2001,15:47:59,25.015,N,77.129,W,
11/5/2001,15:49:58,25.021,N,77.118,W,
11/5/2001,15:51:59,25.028,N,77.106,W,
11/5/2001,15:53:58,25.035,N,77.094,W,
11/5/2001,15:55:59,25.041,N,77.083,W,
11/5/2001,15:57:58,25.048,N,77.071,W,
11/5/2001,15:59:59,25.054,N,77.059,W,
11/5/2001,16:01:58,25.061,N,77.047,W,
11/5/2001,16:03:59,25.067,N,77.036,W,
11/5/2001,16:05:58,25.074,N,77.024,W,
11/5/2001,16:07:59,25.08,N,77.012,W,
11/5/2001,16:09:58,25.087,N,77.001,W,
11/5/2001,16:11:59,25.093,N,76.989,W,
11/5/2001,16:13:59,25.099,N,76.977,W,
11/5/2001,16:15:58,25.106,N,76.966,W,
11/5/2001,16:17:59,25.112,N,76.954,W,
11/5/2001,16:19:58,25.118,N,76.942,W,
11/5/2001,16:21:59,25.125,N,76.931,W,
11/5/2001,16:23:58,25.131,N,76.919,W,
11/5/2001,16:25:59,25.137,N,76.908,W,
11/5/2001,16:27:58,25.143,N,76.896,W,
11/5/2001,16:29:59,25.15,N,76.885,W,
11/5/2001,16:31:58,25.156,N,76.874,W,
11/5/2001,16:33:59,25.162,N,76.862,W,
11/5/2001,16:35:58,25.168,N,76.851,W,
11/5/2001,16:37:59,25.174,N,76.84,W,
11/5/2001,16:39:58,25.181,N,76.828,W,
11/5/2001,16:41:59,25.187,N,76.817,W,
11/5/2001,16:43:59,25.193,N,76.806,W,
11/5/2001,16:45:58,25.199,N,76.795,W,
11/5/2001,16:47:59,25.205,N,76.783,W,
11/5/2001,16:49:58,25.211,N,76.772,W,
11/5/2001,16:51:59,25.217,N,76.761,W,
11/5/2001,16:53:58,25.223,N,76.75,W,
11/5/2001,16:55:59,25.229,N,76.739,W,
11/5/2001,16:57:58,25.235,N,76.728,W,
11/5/2001,16:59:59,25.241,N,76.717,W,
11/5/2001,17:01:58,25.247,N,76.706,W,
11/5/2001,17:03:59,25.253,N,76.695,W,
11/5/2001,17:05:58,25.259,N,76.684,W,
11/5/2001,17:07:59,25.265,N,76.673,W,
11/5/2001,17:08:30,25.267,N,76.67,W,
11/5/2001,17:10:30,25.272,N,76.66,W,
11/5/2001,17:12:31,25.278,N,76.649,W,
11/5/2001,17:14:30,25.283,N,76.639,W,
11/5/2001,17:16:31,25.289,N,76.629,W,
11/5/2001,17:18:30,25.294,N,76.618,W,
11/5/2001,17:20:31,25.3,N,76.608,W,
11/5/2001,17:22:30,25.305,N,76.597,W,
11/5/2001,17:24:31,25.311,N,76.587,W,
11/5/2001,17:26:30,25.317,N,76.576,W,
11/5/2001,17:28:31,25.322,N,76.566,W,
11/5/2001,17:30:30,25.328,N,76.555,W,
11/5/2001,17:32:31,25.334,N,76.544,W,
11/5/2001,17:34:30,25.34,N,76.533,W,
11/5/2001,17:36:31,25.346,N,76.522,W,
11/5/2001,17:38:30,25.352,N,76.511,W,
11/5/2001,17:40:30,25.358,N,76.5,W,
11/5/2001,17:42:31,25.365,N,76.489,W,
11/5/2001,17:44:30,25.371,N,76.478,W,
11/5/2001,17:46:31,25.377,N,76.466,W,
11/5/2001,17:48:30,25.384,N,76.455,W,
11/5/2001,17:50:31,25.391,N,76.443,W,
11/5/2001,17:52:30,25.397,N,76.432,W,
11/5/2001,17:52:59,25.399,N,76.429,W,
11/5/2001,17:55:00,25.406,N,76.417,W,
11/5/2001,17:56:59,25.412,N,76.406,W,
11/5/2001,17:59:00,25.419,N,76.394,W,
11/5/2001,18:00:59,25.426,N,76.382,W,
11/5/2001,18:03:00,25.433,N,76.37,W,
11/5/2001,18:04:59,25.44,N,76.358,W,
11/5/2001,18:07:00,25.447,N,76.346,W,
11/5/2001,18:08:59,25.454,N,76.334,W,
11/5/2001,18:11:00,25.462,N,76.322,W,
11/5/2001,18:12:59,25.469,N,76.309,W,
11/5/2001,18:15:00,25.477,N,76.296,W,
11/5/2001,18:17:00,25.485,N,76.284,W,
11/5/2001,18:18:59,25.493,N,76.271,W,
11/5/2001,18:21:00,25.501,N,76.258,W,
11/5/2001,18:22:59,25.509,N,76.245,W,
11/5/2001,18:25:00,25.517,N,76.231,W,
11/5/2001,18:26:59,25.525,N,76.218,W,
11/5/2001,18:29:00,25.534,N,76.204,W,
11/5/2001,18:30:59,25.542,N,76.191,W,
11/5/2001,18:33:00,25.551,N,76.177,W,
11/5/2001,18:34:59,25.56,N,76.163,W,
11/5/2001,18:37:00,25.569,N,76.149,W,
11/5/2001,18:38:59,25.578,N,76.136,W,
11/5/2001,18:41:00,25.587,N,76.122,W,
11/5/2001,18:42:59,25.596,N,76.108,W,
11/5/2001,18:45:00,25.605,N,76.094,W,
11/5/2001,18:47:00,25.614,N,76.08,W,
11/5/2001,18:48:59,25.623,N,76.066,W,
11/5/2001,18:51:00,25.632,N,76.052,W,
11/5/2001,18:52:59,25.641,N,76.038,W,
11/5/2001,18:55:00,25.65,N,76.024,W,
11/5/2001,18:56:59,25.659,N,76.01,W,
11/5/2001,18:59:00,25.668,N,75.997,W,
11/5/2001,19:00:59,25.677,N,75.983,W,
11/5/2001,19:03:00,25.686,N,75.97,W,
11/5/2001,19:04:59,25.695,N,75.956,W,
11/5/2001,19:07:00,25.704,N,75.943,W,
11/5/2001,19:08:59,25.713,N,75.93,W,
11/5/2001,19:11:00,25.722,N,75.917,W,
11/5/2001,19:12:59,25.731,N,75.904,W,
11/5/2001,19:15:00,25.739,N,75.891,W,
11/5/2001,19:17:00,25.748,N,75.878,W,
11/5/2001,19:18:59,25.756,N,75.866,W,
11/5/2001,19:21:00,25.765,N,75.854,W,
11/5/2001,19:22:19,25.77,N,75.846,W,
11/5/2001,19:24:18,25.777,N,75.835,W,
11/5/2001,19:26:19,25.785,N,75.824,W,
11/5/2001,19:28:18,25.792,N,75.813,W,
11/5/2001,19:30:19,25.799,N,75.803,W,
11/5/2001,19:32:18,25.806,N,75.792,W,
11/5/2001,19:34:19,25.813,N,75.782,W,
11/5/2001,19:36:18,25.82,N,75.772,W,
11/5/2001,19:38:18,25.826,N,75.762,W,
11/5/2001,19:40:19,25.833,N,75.752,W,
11/5/2001,19:42:18,25.84,N,75.742,W,
11/5/2001,19:44:19,25.846,N,75.733,W,
11/5/2001,19:46:18,25.853,N,75.724,W,
11/5/2001,19:48:19,25.859,N,75.715,W,
11/5/2001,19:50:18,25.866,N,75.706,W,
11/5/2001,19:52:19,25.872,N,75.697,W,
11/5/2001,19:54:18,25.878,N,75.688,W,
11/5/2001,19:56:19,25.884,N,75.68,W,
11/5/2001,19:58:18,25.89,N,75.671,W,
11/5/2001,20:00:19,25.896,N,75.663,W,
11/5/2001,20:02:18,25.902,N,75.655,W,
11/5/2001,20:04:19,25.907,N,75.648,W,
11/5/2001,20:06:18,25.913,N,75.64,W,
11/5/2001,20:08:18,25.919,N,75.633,W,
11/5/2001,20:10:19,25.924,N,75.626,W,
11/5/2001,20:12:18,25.929,N,75.619,W,
11/5/2001,20:14:19,25.935,N,75.612,W,
11/5/2001,20:16:18,25.94,N,75.605,W,
11/5/2001,20:18:19,25.945,N,75.599,W,
11/5/2001,20:20:18,25.95,N,75.592,W,
11/5/2001,20:22:19,25.955,N,75.586,W,
11/5/2001,20:24:18,25.959,N,75.58,W,
11/5/2001,20:26:19,25.964,N,75.574,W,
11/5/2001,20:28:18,25.969,N,75.568,W,
11/5/2001,20:30:19,25.973,N,75.563,W,
11/5/2001,20:32:18,25.978,N,75.557,W,
11/5/2001,20:34:19,25.982,N,75.552,W,
11/5/2001,20:36:18,25.987,N,75.546,W,
11/5/2001,20:38:18,25.991,N,75.541,W,
11/5/2001,20:40:19,25.995,N,75.536,W,
11/5/2001,20:42:18,25.999,N,75.531,W,
11/5/2001,20:44:19,26.003,N,75.526,W,
11/5/2001,20:44:35,26.004,N,75.525,W,
11/5/2001,20:46:34,26.009,N,75.517,W,
11/5/2001,20:48:35,26.014,N,75.509,W,
11/5/2001,20:50:34,26.019,N,75.5,W,
11/5/2001,20:52:34,26.024,N,75.492,W,
11/5/2001,20:54:35,26.028,N,75.484,W,
11/5/2001,20:56:34,26.033,N,75.475,W,
11/5/2001,20:58:35,26.038,N,75.467,W,
11/5/2001,21:00:34,26.042,N,75.458,W,
11/5/2001,21:02:35,26.047,N,75.45,W,
11/5/2001,21:04:34,26.051,N,75.441,W,
11/5/2001,21:06:35,26.056,N,75.433,W,
11/5/2001,21:08:34,26.06,N,75.424,W,
11/5/2001,21:10:35,26.064,N,75.416,W,
11/5/2001,21:12:34,26.068,N,75.407,W,
11/5/2001,21:14:35,26.073,N,75.398,W,
11/5/2001,21:16:34,26.077,N,75.39,W,
11/5/2001,21:18:35,26.081,N,75.381,W,
11/5/2001,21:20:34,26.085,N,75.372,W,
11/5/2001,21:22:34,26.088,N,75.363,W,
11/5/2001,21:24:35,26.092,N,75.354,W,
11/5/2001,21:26:34,26.096,N,75.345,W,
11/5/2001,21:28:35,26.099,N,75.336,W,
11/5/2001,21:30:34,26.103,N,75.327,W,
11/5/2001,21:32:35,26.107,N,75.318,W,
11/5/2001,21:34:34,26.11,N,75.309,W,
11/5/2001,21:36:35,26.113,N,75.3,W,
11/5/2001,21:38:34,26.116,N,75.291,W,
11/5/2001,21:40:35,26.12,N,75.281,W,
11/5/2001,21:42:34,26.123,N,75.272,W,
11/5/2001,21:44:35,26.126,N,75.263,W,
11/5/2001,21:46:34,26.129,N,75.253,W,
11/5/2001,21:48:35,26.131,N,75.244,W,
11/5/2001,21:50:34,26.134,N,75.234,W,
11/5/2001,21:52:34,26.137,N,75.225,W,
11/5/2001,21:54:35,26.14,N,75.215,W,
11/5/2001,21:56:34,26.142,N,75.206,W,
11/5/2001,21:58:35,26.145,N,75.196,W,
11/5/2001,22:00:34,26.147,N,75.187,W,
11/5/2001,22:02:35,26.149,N,75.177,W,
11/5/2001,22:04:34,26.152,N,75.167,W,
11/5/2001,22:06:35,26.154,N,75.158,W,
11/5/2001,22:08:34,26.156,N,75.148,W,
11/5/2001,22:10:35,26.158,N,75.138,W,
11/5/2001,22:12:34,26.161,N,75.128,W,
11/5/2001,22:14:35,26.163,N,75.119,W,
11/5/2001,22:16:34,26.165,N,75.109,W,
11/5/2001,22:18:35,26.167,N,75.099,W,
11/5/2001,22:20:34,26.169,N,75.089,W,
11/5/2001,22:22:34,26.17,N,75.079,W,
11/5/2001,22:24:35,26.172,N,75.069,W,
11/5/2001,22:26:34,26.174,N,75.06,W,
11/5/2001,22:28:35,26.176,N,75.05,W,
11/5/2001,22:30:34,26.178,N,75.04,W,
11/5/2001,22:32:35,26.179,N,75.03,W,
11/5/2001,22:34:34,26.181,N,75.02,W,
11/5/2001,22:36:35,26.183,N,75.01,W,
11/5/2001,22:38:34,26.184,N,75,W,
11/5/2001,22:40:35,26.186,N,74.991,W,
11/5/2001,22:42:34,26.188,N,74.981,W,
11/5/2001,22:44:35,26.189,N,74.971,W,
11/5/2001,22:46:34,26.191,N,74.961,W,
11/5/2001,22:48:35,26.192,N,74.951,W,
11/5/2001,22:50:34,26.194,N,74.941,W,
11/5/2001,22:52:34,26.195,N,74.932,W,
11/5/2001,22:54:35,26.197,N,74.922,W,
11/5/2001,22:56:34,26.198,N,74.912,W,
11/5/2001,22:58:35,26.2,N,74.902,W,
11/5/2001,23:00:34,26.201,N,74.893,W,
11/5/2001,23:02:35,26.203,N,74.883,W,
11/5/2001,23:04:34,26.204,N,74.873,W,
11/5/2001,23:06:35,26.205,N,74.864,W,
11/5/2001,23:08:34,26.207,N,74.854,W,
11/5/2001,23:10:35,26.208,N,74.844,W,
11/5/2001,23:12:34,26.21,N,74.835,W,
11/5/2001,23:14:35,26.211,N,74.825,W,
11/5/2001,23:16:34,26.213,N,74.816,W,
11/5/2001,23:18:35,26.214,N,74.806,W,
11/5/2001,23:20:34,26.216,N,74.797,W,
11/5/2001,23:22:34,26.217,N,74.788,W,
11/5/2001,23:24:35,26.219,N,74.778,W,
11/5/2001,23:26:34,26.22,N,74.769,W,
11/5/2001,23:28:35,26.222,N,74.76,W,
11/5/2001,23:30:34,26.224,N,74.751,W,
11/5/2001,23:32:35,26.225,N,74.741,W,
11/5/2001,23:34:34,26.227,N,74.732,W,
11/5/2001,23:36:35,26.228,N,74.723,W,
11/5/2001,23:38:34,26.23,N,74.714,W,
11/5/2001,23:40:35,26.232,N,74.705,W,
11/5/2001,23:42:34,26.234,N,74.696,W,
11/5/2001,23:44:35,26.235,N,74.688,W,
11/5/2001,23:46:34,26.237,N,74.679,W,
11/5/2001,23:48:35,26.239,N,74.67,W,
11/5/2001,23:50:34,26.241,N,74.661,W,
11/5/2001,23:52:34,26.243,N,74.653,W,
11/5/2001,23:54:35,26.245,N,74.644,W,
11/5/2001,23:56:34,26.247,N,74.636,W,
11/5/2001,23:58:35,26.249,N,74.628,W,
11/6/2001,0:00:34,26.251,N,74.619,W,
11/6/2001,0:02:35,26.253,N,74.611,W,
11/6/2001,0:04:34,26.256,N,74.603,W,
11/6/2001,0:06:35,26.258,N,74.594,W,
11/6/2001,0:08:34,26.26,N,74.586,W,
11/6/2001,0:10:35,26.262,N,74.578,W,
11/6/2001,0:12:34,26.265,N,74.57,W,
11/6/2001,0:14:35,26.267,N,74.562,W,
11/6/2001,0:16:34,26.27,N,74.554,W,
11/6/2001,0:18:35,26.272,N,74.547,W,
11/6/2001,0:20:34,26.274,N,74.539,W,
11/6/2001,0:22:34,26.277,N,74.531,W,
11/6/2001,0:24:35,26.279,N,74.527,W,
11/6/2001,0:26:34,26.281,N,74.522,W,
11/6/2001,0:28:35,26.283,N,74.518,W,
11/6/2001,0:30:34,26.285,N,74.513,W,
11/6/2001,0:32:35,26.288,N,74.509,W,
11/6/2001,0:34:34,26.29,N,74.504,W,
11/6/2001,0:36:35,26.292,N,74.499,W,
11/6/2001,0:38:34,26.294,N,74.495,W,
11/6/2001,0:40:35,26.297,N,74.49,W,
11/6/2001,0:42:34,26.299,N,74.485,W,
11/6/2001,0:44:35,26.301,N,74.48,W,
11/6/2001,0:46:34,26.304,N,74.475,W,
11/6/2001,0:48:35,26.306,N,74.47,W,
11/6/2001,0:50:34,26.309,N,74.465,W,
11/6/2001,0:52:34,26.311,N,74.46,W,
11/6/2001,0:54:35,26.314,N,74.454,W,
11/6/2001,0:56:34,26.316,N,74.449,W,
11/6/2001,0:58:35,26.319,N,74.443,W,
11/6/2001,1:00:34,26.321,N,74.437,W,
