Track,for,Dennis,2005,,
7/10/2005,2:49:51,26.624,N,85.304,W
7/10/2005,2:51:50,26.63,N,85.309,W
7/10/2005,2:53:50,26.636,N,85.314,W
7/10/2005,2:55:50,26.642,N,85.319,W
7/10/2005,2:57:50,26.648,N,85.324,W
7/10/2005,2:59:50,26.653,N,85.329,W
7/10/2005,3:01:50,26.659,N,85.334,W
7/10/2005,3:03:50,26.665,N,85.338,W
7/10/2005,3:05:51,26.671,N,85.343,W
7/10/2005,3:07:51,26.677,N,85.348,W
7/10/2005,3:09:51,26.683,N,85.353,W
7/10/2005,3:11:51,26.689,N,85.358,W
7/10/2005,3:13:51,26.695,N,85.363,W
7/10/2005,3:15:51,26.701,N,85.368,W
7/10/2005,3:17:51,26.706,N,85.372,W
7/10/2005,3:19:51,26.712,N,85.377,W
7/10/2005,3:21:50,26.718,N,85.382,W
7/10/2005,3:23:50,26.724,N,85.387,W
7/10/2005,3:25:50,26.73,N,85.392,W
7/10/2005,3:27:50,26.736,N,85.397,W
7/10/2005,3:29:40,26.741,N,85.401,W
7/10/2005,3:31:40,26.746,N,85.405,W
7/10/2005,3:33:40,26.752,N,85.41,W
7/10/2005,3:35:39,26.757,N,85.414,W
7/10/2005,3:37:39,26.763,N,85.419,W
7/10/2005,3:39:39,26.768,N,85.423,W
7/10/2005,3:41:39,26.774,N,85.428,W
7/10/2005,3:43:39,26.779,N,85.432,W
7/10/2005,3:45:39,26.785,N,85.437,W
7/10/2005,3:47:39,26.79,N,85.441,W
7/10/2005,3:49:39,26.795,N,85.446,W
7/10/2005,3:51:40,26.801,N,85.45,W
7/10/2005,3:53:40,26.806,N,85.455,W
7/10/2005,3:55:40,26.812,N,85.459,W
7/10/2005,3:57:40,26.817,N,85.464,W
7/10/2005,3:59:40,26.823,N,85.469,W
7/10/2005,4:01:40,26.829,N,85.473,W
7/10/2005,4:03:40,26.834,N,85.478,W
7/10/2005,4:05:39,26.84,N,85.482,W
7/10/2005,4:07:39,26.845,N,85.487,W
7/10/2005,4:09:39,26.851,N,85.492,W
7/10/2005,4:11:39,26.856,N,85.496,W
7/10/2005,4:13:39,26.862,N,85.501,W
7/10/2005,4:15:39,26.868,N,85.506,W
7/10/2005,4:17:39,26.874,N,85.511,W
7/10/2005,4:19:39,26.879,N,85.515,W
7/10/2005,4:21:40,26.885,N,85.52,W
7/10/2005,4:23:40,26.891,N,85.525,W
7/10/2005,4:25:40,26.897,N,85.53,W
7/10/2005,4:27:40,26.903,N,85.535,W
7/10/2005,4:29:40,26.909,N,85.539,W
7/10/2005,4:31:40,26.915,N,85.544,W
7/10/2005,4:33:40,26.921,N,85.549,W
7/10/2005,4:35:39,26.927,N,85.554,W
7/10/2005,4:37:39,26.933,N,85.559,W
7/10/2005,4:39:39,26.939,N,85.564,W
7/10/2005,4:41:39,26.945,N,85.569,W
7/10/2005,4:43:39,26.951,N,85.574,W
7/10/2005,4:45:39,26.958,N,85.58,W
7/10/2005,4:47:39,26.964,N,85.585,W
7/10/2005,4:49:39,26.97,N,85.59,W
7/10/2005,4:50:52,26.974,N,85.593,W
7/10/2005,4:52:52,26.981,N,85.6,W
7/10/2005,4:54:52,26.988,N,85.606,W
7/10/2005,4:56:53,26.995,N,85.613,W
7/10/2005,4:58:53,27.001,N,85.619,W
7/10/2005,5:00:53,27.008,N,85.626,W
7/10/2005,5:02:53,27.015,N,85.633,W
7/10/2005,5:04:53,27.022,N,85.639,W
7/10/2005,5:06:53,27.029,N,85.646,W
7/10/2005,5:08:53,27.036,N,85.652,W
7/10/2005,5:10:52,27.043,N,85.659,W
7/10/2005,5:12:52,27.05,N,85.665,W
7/10/2005,5:14:52,27.057,N,85.672,W
7/10/2005,5:16:52,27.064,N,85.678,W
7/10/2005,5:18:52,27.071,N,85.684,W
7/10/2005,5:20:52,27.078,N,85.69,W
7/10/2005,5:22:52,27.085,N,85.696,W
7/10/2005,5:24:52,27.092,N,85.702,W
7/10/2005,5:26:53,27.099,N,85.708,W
7/10/2005,5:28:53,27.106,N,85.714,W
7/10/2005,5:30:53,27.113,N,85.719,W
7/10/2005,5:32:53,27.12,N,85.725,W
7/10/2005,5:34:53,27.126,N,85.73,W
7/10/2005,5:36:53,27.133,N,85.735,W
7/10/2005,5:38:53,27.14,N,85.74,W
7/10/2005,5:40:52,27.147,N,85.745,W
7/10/2005,5:42:52,27.154,N,85.75,W
7/10/2005,5:44:52,27.16,N,85.755,W
7/10/2005,5:46:52,27.167,N,85.759,W
7/10/2005,5:48:52,27.174,N,85.764,W
7/10/2005,5:50:52,27.18,N,85.768,W
7/10/2005,5:52:52,27.187,N,85.773,W
7/10/2005,5:54:52,27.194,N,85.777,W
7/10/2005,5:56:53,27.2,N,85.781,W
7/10/2005,5:58:53,27.207,N,85.785,W
7/10/2005,6:00:53,27.213,N,85.789,W
7/10/2005,6:02:53,27.22,N,85.793,W
7/10/2005,6:04:53,27.226,N,85.797,W
7/10/2005,6:05:59,27.23,N,85.799,W
7/10/2005,6:07:59,27.236,N,85.803,W
7/10/2005,6:09:59,27.243,N,85.806,W
7/10/2005,6:11:59,27.249,N,85.81,W
7/10/2005,6:13:58,27.256,N,85.813,W
7/10/2005,6:15:58,27.262,N,85.817,W
7/10/2005,6:17:58,27.269,N,85.82,W
7/10/2005,6:19:58,27.275,N,85.824,W
7/10/2005,6:21:58,27.282,N,85.828,W
7/10/2005,6:23:58,27.288,N,85.831,W
7/10/2005,6:25:58,27.295,N,85.835,W
7/10/2005,6:27:59,27.301,N,85.838,W
7/10/2005,6:29:59,27.308,N,85.842,W
7/10/2005,6:30:39,27.31,N,85.843,W
7/10/2005,6:32:39,27.316,N,85.847,W
7/10/2005,6:34:39,27.323,N,85.85,W
7/10/2005,6:36:40,27.329,N,85.854,W
7/10/2005,6:38:40,27.336,N,85.857,W
7/10/2005,6:40:40,27.343,N,85.861,W
7/10/2005,6:42:40,27.349,N,85.864,W
7/10/2005,6:44:40,27.356,N,85.868,W
7/10/2005,6:46:40,27.362,N,85.872,W
7/10/2005,6:48:40,27.369,N,85.875,W
7/10/2005,6:50:39,27.375,N,85.879,W
7/10/2005,6:52:39,27.382,N,85.882,W
7/10/2005,6:54:39,27.388,N,85.886,W
7/10/2005,6:56:39,27.395,N,85.89,W
7/10/2005,6:58:39,27.401,N,85.893,W
7/10/2005,7:00:39,27.408,N,85.897,W
7/10/2005,7:02:39,27.414,N,85.9,W
7/10/2005,7:04:39,27.421,N,85.904,W
7/10/2005,7:06:40,27.428,N,85.907,W
7/10/2005,7:08:40,27.434,N,85.911,W
7/10/2005,7:10:40,27.441,N,85.915,W
7/10/2005,7:12:40,27.447,N,85.918,W
7/10/2005,7:14:40,27.454,N,85.922,W
7/10/2005,7:16:40,27.461,N,85.925,W
7/10/2005,7:18:40,27.467,N,85.929,W
7/10/2005,7:20:39,27.474,N,85.933,W
7/10/2005,7:22:39,27.48,N,85.936,W
7/10/2005,7:24:39,27.487,N,85.94,W
7/10/2005,7:26:39,27.494,N,85.944,W
7/10/2005,7:28:39,27.5,N,85.947,W
7/10/2005,7:30:39,27.507,N,85.951,W
7/10/2005,7:32:39,27.514,N,85.954,W
7/10/2005,7:34:39,27.521,N,85.958,W
7/10/2005,7:36:40,27.527,N,85.962,W
7/10/2005,7:38:40,27.534,N,85.965,W
7/10/2005,7:40:40,27.541,N,85.969,W
7/10/2005,7:42:40,27.547,N,85.973,W
7/10/2005,7:44:40,27.554,N,85.976,W
7/10/2005,7:46:40,27.561,N,85.98,W
7/10/2005,7:48:40,27.568,N,85.984,W
7/10/2005,7:50:39,27.575,N,85.987,W
7/10/2005,7:52:39,27.581,N,85.991,W
7/10/2005,7:54:39,27.588,N,85.995,W
7/10/2005,7:56:39,27.595,N,85.998,W
7/10/2005,7:58:39,27.602,N,86.002,W
7/10/2005,8:00:39,27.609,N,86.006,W
7/10/2005,8:02:40,27.615,N,86.009,W
7/10/2005,8:04:39,27.622,N,86.013,W
7/10/2005,8:06:40,27.629,N,86.017,W
7/10/2005,8:08:39,27.636,N,86.02,W
7/10/2005,8:10:40,27.643,N,86.024,W
7/10/2005,8:12:39,27.65,N,86.028,W
7/10/2005,8:14:40,27.657,N,86.031,W
7/10/2005,8:16:39,27.664,N,86.035,W
7/10/2005,8:18:40,27.671,N,86.039,W
7/10/2005,8:20:40,27.678,N,86.043,W
7/10/2005,8:22:39,27.685,N,86.046,W
7/10/2005,8:24:40,27.692,N,86.05,W
7/10/2005,8:26:39,27.699,N,86.054,W
7/10/2005,8:28:40,27.706,N,86.058,W
7/10/2005,8:30:39,27.713,N,86.061,W
7/10/2005,8:32:40,27.72,N,86.065,W
7/10/2005,8:34:39,27.727,N,86.069,W
7/10/2005,8:36:40,27.734,N,86.073,W
7/10/2005,8:38:39,27.742,N,86.076,W
7/10/2005,8:40:40,27.749,N,86.08,W
7/10/2005,8:42:39,27.756,N,86.084,W
7/10/2005,8:44:40,27.763,N,86.088,W
7/10/2005,8:46:39,27.77,N,86.091,W
7/10/2005,8:48:40,27.778,N,86.095,W
7/10/2005,8:50:40,27.785,N,86.099,W
7/10/2005,8:52:39,27.792,N,86.103,W
7/10/2005,8:54:40,27.799,N,86.107,W
7/10/2005,8:56:39,27.807,N,86.11,W
7/10/2005,8:58:40,27.814,N,86.114,W
7/10/2005,9:00:39,27.821,N,86.118,W
7/10/2005,9:02:40,27.829,N,86.122,W
7/10/2005,9:04:39,27.836,N,86.126,W
7/10/2005,9:06:40,27.843,N,86.13,W
7/10/2005,9:08:39,27.851,N,86.133,W
7/10/2005,9:10:40,27.858,N,86.137,W
7/10/2005,9:12:39,27.866,N,86.141,W
7/10/2005,9:14:40,27.873,N,86.145,W
7/10/2005,9:16:39,27.881,N,86.149,W
7/10/2005,9:18:40,27.888,N,86.153,W
7/10/2005,9:20:40,27.896,N,86.157,W
7/10/2005,9:22:39,27.904,N,86.161,W
7/10/2005,9:24:40,27.911,N,86.165,W
7/10/2005,9:26:39,27.919,N,86.168,W
7/10/2005,9:28:40,27.926,N,86.172,W
7/10/2005,9:30:39,27.934,N,86.176,W
7/10/2005,9:32:40,27.942,N,86.18,W
7/10/2005,9:34:39,27.95,N,86.184,W
7/10/2005,9:36:40,27.957,N,86.188,W
7/10/2005,9:38:39,27.965,N,86.192,W
7/10/2005,9:40:40,27.973,N,86.196,W
7/10/2005,9:42:39,27.981,N,86.2,W
7/10/2005,9:44:40,27.988,N,86.204,W
7/10/2005,9:46:39,27.996,N,86.208,W
7/10/2005,9:48:40,28.004,N,86.212,W
7/10/2005,9:50:40,28.012,N,86.216,W
7/10/2005,9:52:39,28.02,N,86.22,W
7/10/2005,9:54:40,28.028,N,86.224,W
7/10/2005,9:56:39,28.036,N,86.228,W
7/10/2005,9:58:40,28.044,N,86.232,W
7/10/2005,10:00:39,28.052,N,86.236,W
7/10/2005,10:02:40,28.06,N,86.24,W
7/10/2005,10:04:39,28.068,N,86.244,W
7/10/2005,10:06:40,28.076,N,86.248,W
7/10/2005,10:08:39,28.084,N,86.252,W
7/10/2005,10:10:40,28.092,N,86.256,W
7/10/2005,10:12:39,28.1,N,86.26,W
7/10/2005,10:14:40,28.108,N,86.264,W
7/10/2005,10:16:39,28.116,N,86.268,W
7/10/2005,10:18:40,28.124,N,86.272,W
7/10/2005,10:20:40,28.132,N,86.276,W
7/10/2005,10:22:39,28.141,N,86.28,W
7/10/2005,10:24:40,28.149,N,86.284,W
7/10/2005,10:26:39,28.157,N,86.288,W
7/10/2005,10:28:40,28.165,N,86.292,W
7/10/2005,10:30:39,28.173,N,86.296,W
7/10/2005,10:32:40,28.181,N,86.3,W
7/10/2005,10:34:39,28.19,N,86.304,W
7/10/2005,10:36:40,28.198,N,86.308,W
7/10/2005,10:38:39,28.206,N,86.312,W
7/10/2005,10:40:40,28.214,N,86.316,W
7/10/2005,10:42:39,28.223,N,86.32,W
7/10/2005,10:44:40,28.231,N,86.324,W
7/10/2005,10:46:39,28.239,N,86.328,W
7/10/2005,10:48:40,28.247,N,86.332,W
7/10/2005,10:50:40,28.256,N,86.336,W
7/10/2005,10:52:39,28.264,N,86.34,W
7/10/2005,10:54:40,28.272,N,86.344,W
7/10/2005,10:56:39,28.28,N,86.348,W
7/10/2005,10:58:40,28.289,N,86.352,W
7/10/2005,11:00:39,28.297,N,86.356,W
7/10/2005,11:02:40,28.305,N,86.36,W
7/10/2005,11:04:39,28.314,N,86.364,W
7/10/2005,11:06:40,28.322,N,86.368,W
7/10/2005,11:08:39,28.33,N,86.372,W
7/10/2005,11:10:40,28.338,N,86.376,W
7/10/2005,11:12:39,28.347,N,86.38,W
7/10/2005,11:14:40,28.355,N,86.384,W
7/10/2005,11:16:39,28.363,N,86.388,W
7/10/2005,11:18:40,28.372,N,86.392,W
7/10/2005,11:20:40,28.38,N,86.396,W
7/10/2005,11:22:39,28.388,N,86.4,W
7/10/2005,11:24:40,28.397,N,86.404,W
7/10/2005,11:26:39,28.405,N,86.408,W
7/10/2005,11:28:40,28.413,N,86.412,W
7/10/2005,11:30:39,28.421,N,86.415,W
7/10/2005,11:32:40,28.43,N,86.419,W
7/10/2005,11:34:39,28.438,N,86.423,W
7/10/2005,11:36:40,28.446,N,86.427,W
7/10/2005,11:38:39,28.455,N,86.431,W
7/10/2005,11:40:40,28.463,N,86.435,W
7/10/2005,11:42:39,28.471,N,86.439,W
7/10/2005,11:44:40,28.479,N,86.443,W
7/10/2005,11:46:39,28.488,N,86.446,W
7/10/2005,11:48:40,28.496,N,86.45,W
7/10/2005,11:50:40,28.504,N,86.454,W
7/10/2005,11:52:39,28.512,N,86.458,W
7/10/2005,11:54:40,28.521,N,86.462,W
7/10/2005,11:56:39,28.529,N,86.465,W
7/10/2005,11:58:40,28.537,N,86.469,W
7/10/2005,12:00:39,28.545,N,86.473,W
7/10/2005,12:02:40,28.553,N,86.477,W
7/10/2005,12:04:39,28.562,N,86.48,W
7/10/2005,12:06:40,28.57,N,86.484,W
7/10/2005,12:08:39,28.578,N,86.488,W
7/10/2005,12:10:40,28.586,N,86.492,W
7/10/2005,12:12:39,28.594,N,86.495,W
7/10/2005,12:14:40,28.602,N,86.499,W
7/10/2005,12:16:39,28.61,N,86.503,W
7/10/2005,12:18:40,28.619,N,86.506,W
7/10/2005,12:20:40,28.627,N,86.51,W
7/10/2005,12:22:39,28.635,N,86.513,W
7/10/2005,12:24:40,28.643,N,86.517,W
7/10/2005,12:26:39,28.651,N,86.521,W
7/10/2005,12:28:40,28.659,N,86.524,W
7/10/2005,12:30:39,28.667,N,86.528,W
7/10/2005,12:32:40,28.675,N,86.531,W
7/10/2005,12:34:39,28.683,N,86.535,W
7/10/2005,12:36:40,28.691,N,86.538,W
7/10/2005,12:38:39,28.699,N,86.542,W
7/10/2005,12:40:40,28.707,N,86.545,W
7/10/2005,12:42:39,28.715,N,86.549,W
7/10/2005,12:44:40,28.722,N,86.552,W
7/10/2005,12:46:39,28.73,N,86.556,W
7/10/2005,12:48:40,28.738,N,86.559,W
7/10/2005,12:50:40,28.746,N,86.562,W
7/10/2005,12:52:39,28.754,N,86.566,W
7/10/2005,12:54:40,28.762,N,86.569,W
7/10/2005,12:56:39,28.769,N,86.572,W
7/10/2005,12:58:40,28.777,N,86.576,W
7/10/2005,13:00:39,28.785,N,86.579,W
7/10/2005,13:02:40,28.792,N,86.582,W
7/10/2005,13:04:39,28.8,N,86.586,W
7/10/2005,13:06:40,28.808,N,86.589,W
7/10/2005,13:08:39,28.815,N,86.592,W
7/10/2005,13:10:40,28.823,N,86.595,W
7/10/2005,13:12:39,28.831,N,86.598,W
7/10/2005,13:14:40,28.838,N,86.602,W
7/10/2005,13:16:39,28.846,N,86.605,W
7/10/2005,13:18:40,28.853,N,86.608,W
7/10/2005,13:20:40,28.861,N,86.611,W
7/10/2005,13:22:39,28.868,N,86.614,W
7/10/2005,13:24:40,28.876,N,86.617,W
7/10/2005,13:26:39,28.883,N,86.62,W
7/10/2005,13:28:40,28.891,N,86.623,W
7/10/2005,13:30:39,28.898,N,86.627,W
7/10/2005,13:32:40,28.906,N,86.63,W
7/10/2005,13:34:39,28.913,N,86.633,W
7/10/2005,13:36:40,28.92,N,86.636,W
7/10/2005,13:38:39,28.928,N,86.639,W
7/10/2005,13:40:40,28.935,N,86.642,W
7/10/2005,13:42:39,28.942,N,86.645,W
7/10/2005,13:44:40,28.95,N,86.648,W
7/10/2005,13:46:39,28.957,N,86.65,W
7/10/2005,13:48:40,28.964,N,86.653,W
7/10/2005,13:50:40,28.972,N,86.656,W
7/10/2005,13:52:39,28.979,N,86.659,W
7/10/2005,13:54:40,28.986,N,86.662,W
7/10/2005,13:56:39,28.993,N,86.665,W
7/10/2005,13:58:40,29.001,N,86.668,W
7/10/2005,14:00:39,29.008,N,86.671,W
7/10/2005,14:02:40,29.015,N,86.673,W
7/10/2005,14:04:39,29.022,N,86.676,W
7/10/2005,14:06:40,29.029,N,86.679,W
7/10/2005,14:08:39,29.036,N,86.682,W
7/10/2005,14:10:40,29.043,N,86.685,W
7/10/2005,14:12:39,29.051,N,86.687,W
7/10/2005,14:14:40,29.058,N,86.69,W
7/10/2005,14:16:39,29.065,N,86.693,W
7/10/2005,14:18:40,29.072,N,86.696,W
7/10/2005,14:20:40,29.079,N,86.698,W
7/10/2005,14:22:39,29.086,N,86.701,W
7/10/2005,14:24:40,29.093,N,86.704,W
7/10/2005,14:26:39,29.1,N,86.707,W
7/10/2005,14:28:40,29.107,N,86.709,W
7/10/2005,14:30:39,29.114,N,86.712,W
7/10/2005,14:32:40,29.121,N,86.715,W
7/10/2005,14:34:39,29.128,N,86.717,W
7/10/2005,14:36:40,29.135,N,86.72,W
7/10/2005,14:38:39,29.142,N,86.723,W
7/10/2005,14:40:40,29.149,N,86.725,W
7/10/2005,14:42:39,29.156,N,86.728,W
7/10/2005,14:44:40,29.163,N,86.731,W
7/10/2005,14:46:39,29.17,N,86.733,W
7/10/2005,14:48:40,29.176,N,86.736,W
7/10/2005,14:50:40,29.183,N,86.738,W
7/10/2005,14:52:39,29.19,N,86.741,W
7/10/2005,14:54:40,29.197,N,86.743,W
7/10/2005,14:56:39,29.204,N,86.746,W
7/10/2005,14:58:40,29.211,N,86.749,W
7/10/2005,15:00:39,29.218,N,86.751,W
7/10/2005,15:02:40,29.225,N,86.754,W
7/10/2005,15:04:39,29.231,N,86.756,W
7/10/2005,15:06:40,29.238,N,86.759,W
7/10/2005,15:08:39,29.245,N,86.761,W
7/10/2005,15:10:40,29.252,N,86.764,W
7/10/2005,15:12:39,29.259,N,86.766,W
7/10/2005,15:13:56,29.263,N,86.768,W
7/10/2005,15:15:57,29.27,N,86.77,W
7/10/2005,15:17:56,29.276,N,86.773,W
7/10/2005,15:19:57,29.283,N,86.775,W
7/10/2005,15:21:56,29.29,N,86.778,W
7/10/2005,15:23:57,29.297,N,86.78,W
7/10/2005,15:25:56,29.303,N,86.783,W
7/10/2005,15:27:57,29.31,N,86.785,W
7/10/2005,15:29:56,29.317,N,86.788,W
7/10/2005,15:31:57,29.324,N,86.79,W
7/10/2005,15:33:56,29.33,N,86.793,W
7/10/2005,15:35:57,29.337,N,86.795,W
7/10/2005,15:37:57,29.344,N,86.797,W
7/10/2005,15:39:56,29.35,N,86.8,W
7/10/2005,15:41:57,29.357,N,86.802,W
7/10/2005,15:43:56,29.364,N,86.805,W
7/10/2005,15:45:57,29.371,N,86.807,W
7/10/2005,15:47:56,29.377,N,86.81,W
7/10/2005,15:49:57,29.384,N,86.812,W
7/10/2005,15:51:56,29.391,N,86.815,W
7/10/2005,15:53:57,29.398,N,86.817,W
7/10/2005,15:55:56,29.404,N,86.819,W
7/10/2005,15:57:57,29.411,N,86.822,W
7/10/2005,15:59:56,29.418,N,86.824,W
7/10/2005,16:01:57,29.424,N,86.827,W
7/10/2005,16:03:56,29.431,N,86.829,W
7/10/2005,16:05:57,29.438,N,86.832,W
7/10/2005,16:07:57,29.445,N,86.834,W
7/10/2005,16:09:56,29.451,N,86.837,W
7/10/2005,16:11:57,29.458,N,86.839,W
7/10/2005,16:13:56,29.465,N,86.842,W
7/10/2005,16:15:57,29.471,N,86.844,W
7/10/2005,16:17:35,29.477,N,86.846,W
7/10/2005,16:19:34,29.483,N,86.85,W
7/10/2005,16:21:35,29.49,N,86.854,W
7/10/2005,16:23:34,29.496,N,86.858,W
7/10/2005,16:25:35,29.503,N,86.862,W
7/10/2005,16:27:09,29.508,N,86.865,W
7/10/2005,16:29:10,29.515,N,86.869,W
7/10/2005,16:31:09,29.521,N,86.872,W
7/10/2005,16:33:10,29.528,N,86.875,W
7/10/2005,16:35:09,29.534,N,86.877,W
7/10/2005,16:37:10,29.541,N,86.88,W
7/10/2005,16:39:09,29.548,N,86.882,W
7/10/2005,16:41:10,29.554,N,86.883,W
7/10/2005,16:43:10,29.561,N,86.884,W
7/10/2005,16:45:09,29.568,N,86.885,W
7/10/2005,16:47:10,29.575,N,86.885,W
7/10/2005,16:49:09,29.582,N,86.885,W
7/10/2005,16:51:10,29.59,N,86.885,W
7/10/2005,16:53:09,29.597,N,86.885,W
7/10/2005,16:55:10,29.605,N,86.885,W
7/10/2005,16:57:09,29.612,N,86.884,W
7/10/2005,16:59:10,29.62,N,86.884,W
7/10/2005,17:01:09,29.628,N,86.884,W
7/10/2005,17:03:10,29.636,N,86.884,W
7/10/2005,17:05:09,29.645,N,86.884,W
7/10/2005,17:07:10,29.653,N,86.884,W
7/10/2005,17:09:09,29.662,N,86.884,W
7/10/2005,17:11:10,29.671,N,86.884,W
7/10/2005,17:13:10,29.68,N,86.884,W
7/10/2005,17:15:09,29.689,N,86.884,W
7/10/2005,17:17:10,29.698,N,86.885,W
7/10/2005,17:19:09,29.707,N,86.885,W
7/10/2005,17:19:28,29.708,N,86.885,W
7/10/2005,17:21:27,29.717,N,86.885,W
7/10/2005,17:23:28,29.726,N,86.885,W
7/10/2005,17:25:21,29.735,N,86.886,W
7/10/2005,17:27:22,29.744,N,86.887,W
7/10/2005,17:29:21,29.754,N,86.887,W
7/10/2005,17:31:22,29.763,N,86.888,W
7/10/2005,17:33:21,29.773,N,86.89,W
7/10/2005,17:35:22,29.783,N,86.892,W
7/10/2005,17:37:21,29.793,N,86.894,W
7/10/2005,17:39:22,29.804,N,86.897,W
7/10/2005,17:41:21,29.814,N,86.9,W
7/10/2005,17:43:22,29.825,N,86.904,W
7/10/2005,17:45:21,29.836,N,86.907,W
7/10/2005,17:46:16,29.841,N,86.909,W
7/10/2005,17:48:15,29.851,N,86.911,W
7/10/2005,17:50:16,29.861,N,86.914,W
7/10/2005,17:52:15,29.871,N,86.916,W
7/10/2005,17:54:16,29.881,N,86.919,W
7/10/2005,17:56:15,29.891,N,86.921,W
7/10/2005,17:58:16,29.902,N,86.923,W
7/10/2005,18:00:15,29.912,N,86.925,W
7/10/2005,18:02:16,29.922,N,86.927,W
7/10/2005,18:04:15,29.933,N,86.929,W
7/10/2005,18:05:51,29.941,N,86.93,W
7/10/2005,18:07:50,29.952,N,86.931,W
7/10/2005,18:09:51,29.962,N,86.932,W
7/10/2005,18:11:50,29.973,N,86.933,W
7/10/2005,18:13:51,29.984,N,86.934,W
7/10/2005,18:15:50,29.994,N,86.936,W
7/10/2005,18:17:51,30.005,N,86.938,W
7/10/2005,18:18:15,30.007,N,86.938,W
7/10/2005,18:20:16,30.018,N,86.94,W
7/10/2005,18:22:15,30.028,N,86.941,W
7/10/2005,18:24:16,30.038,N,86.943,W
7/10/2005,18:26:15,30.049,N,86.946,W
7/10/2005,18:28:16,30.059,N,86.948,W
7/10/2005,18:30:15,30.069,N,86.951,W
7/10/2005,18:32:16,30.079,N,86.954,W
7/10/2005,18:33:00,30.083,N,86.955,W
7/10/2005,18:34:59,30.093,N,86.958,W
7/10/2005,18:37:00,30.103,N,86.961,W
7/10/2005,18:38:59,30.113,N,86.964,W
7/10/2005,18:41:00,30.123,N,86.967,W
7/10/2005,18:42:59,30.133,N,86.971,W
7/10/2005,18:45:00,30.143,N,86.975,W
7/10/2005,18:47:00,30.153,N,86.979,W
7/10/2005,18:48:59,30.162,N,86.983,W
7/10/2005,18:51:00,30.172,N,86.988,W
7/10/2005,18:52:59,30.182,N,86.992,W
7/10/2005,18:55:00,30.191,N,86.997,W
7/10/2005,18:56:59,30.201,N,87.001,W
7/10/2005,18:59:00,30.211,N,87.006,W
7/10/2005,19:00:59,30.221,N,87.01,W
7/10/2005,19:03:00,30.231,N,87.014,W
7/10/2005,19:04:59,30.241,N,87.018,W
7/10/2005,19:07:00,30.251,N,87.022,W
7/10/2005,19:08:59,30.262,N,87.026,W
7/10/2005,19:11:00,30.272,N,87.03,W
7/10/2005,19:12:59,30.283,N,87.033,W
7/10/2005,19:14:20,30.29,N,87.035,W
7/10/2005,19:16:19,30.301,N,87.038,W
7/10/2005,19:18:20,30.311,N,87.041,W
7/10/2005,19:20:19,30.322,N,87.044,W
7/10/2005,19:22:20,30.333,N,87.047,W
7/10/2005,19:24:19,30.344,N,87.05,W
7/10/2005,19:26:19,30.356,N,87.052,W
7/10/2005,19:28:20,30.367,N,87.055,W
7/10/2005,19:30:06,30.377,N,87.057,W
7/10/2005,19:32:07,30.388,N,87.06,W
7/10/2005,19:34:06,30.399,N,87.063,W
7/10/2005,19:36:06,30.41,N,87.066,W
7/10/2005,19:38:07,30.421,N,87.069,W
7/10/2005,19:40:06,30.432,N,87.072,W
7/10/2005,19:42:07,30.443,N,87.075,W
7/10/2005,19:44:06,30.453,N,87.078,W
7/10/2005,19:46:07,30.464,N,87.081,W
7/10/2005,19:48:06,30.475,N,87.085,W
7/10/2005,19:50:07,30.486,N,87.088,W
7/10/2005,19:52:06,30.496,N,87.091,W
7/10/2005,19:54:07,30.507,N,87.095,W
7/10/2005,19:56:06,30.518,N,87.098,W
7/10/2005,19:58:07,30.528,N,87.102,W
7/10/2005,20:00:06,30.539,N,87.106,W
7/10/2005,20:02:07,30.549,N,87.11,W
7/10/2005,20:04:06,30.56,N,87.114,W
7/10/2005,20:06:06,30.57,N,87.118,W
7/10/2005,20:08:07,30.581,N,87.122,W
7/10/2005,20:10:06,30.591,N,87.126,W
7/10/2005,20:12:07,30.601,N,87.13,W
7/10/2005,20:14:06,30.612,N,87.135,W
7/10/2005,20:16:07,30.622,N,87.139,W
7/10/2005,20:18:06,30.632,N,87.144,W
7/10/2005,20:20:07,30.642,N,87.149,W
7/10/2005,20:22:06,30.652,N,87.154,W
7/10/2005,20:24:07,30.662,N,87.159,W
7/10/2005,20:26:06,30.672,N,87.164,W
7/10/2005,20:28:07,30.681,N,87.169,W
7/10/2005,20:30:06,30.691,N,87.175,W
7/10/2005,20:32:07,30.701,N,87.181,W
7/10/2005,20:34:06,30.71,N,87.186,W
7/10/2005,20:36:06,30.72,N,87.192,W
7/10/2005,20:38:07,30.729,N,87.199,W
7/10/2005,20:40:06,30.738,N,87.205,W
7/10/2005,20:42:07,30.748,N,87.211,W
7/10/2005,20:44:06,30.757,N,87.218,W
7/10/2005,20:46:07,30.766,N,87.224,W
7/10/2005,20:48:06,30.775,N,87.231,W
7/10/2005,20:50:07,30.784,N,87.238,W
7/10/2005,20:52:06,30.793,N,87.245,W
7/10/2005,20:54:07,30.801,N,87.252,W
7/10/2005,20:56:06,30.81,N,87.259,W
7/10/2005,20:58:07,30.819,N,87.267,W
7/10/2005,21:00:06,30.827,N,87.274,W
7/10/2005,21:02:07,30.836,N,87.282,W
7/10/2005,21:04:06,30.844,N,87.289,W
7/10/2005,21:06:06,30.853,N,87.297,W
7/10/2005,21:08:07,30.861,N,87.304,W
7/10/2005,21:10:06,30.869,N,87.312,W
7/10/2005,21:12:07,30.877,N,87.32,W
7/10/2005,21:14:06,30.885,N,87.327,W
