Track,for,Emily,2005,,,
7/17/2005,14:30:58,18.503,N,83.465,W,5
7/17/2005,14:32:58,18.506,N,83.473,W,5
7/17/2005,14:34:58,18.509,N,83.48,W,5
7/17/2005,14:36:58,18.512,N,83.488,W,5
7/17/2005,14:38:58,18.515,N,83.496,W,5
7/17/2005,14:40:57,18.518,N,83.504,W,5
7/17/2005,14:42:57,18.521,N,83.512,W,5
7/17/2005,14:44:57,18.524,N,83.52,W,5
7/17/2005,14:46:57,18.527,N,83.528,W,5
7/17/2005,14:48:57,18.53,N,83.536,W,5
7/17/2005,14:50:57,18.533,N,83.544,W,5
7/17/2005,14:52:57,18.536,N,83.552,W,5
7/17/2005,14:54:58,18.539,N,83.56,W,5
7/17/2005,14:56:58,18.542,N,83.568,W,5
7/17/2005,14:58:58,18.545,N,83.576,W,5
7/17/2005,15:00:58,18.549,N,83.584,W,5
7/17/2005,15:02:58,18.552,N,83.593,W,5
7/17/2005,15:04:58,18.555,N,83.601,W,5
7/17/2005,15:06:58,18.558,N,83.609,W,5
7/17/2005,15:08:58,18.562,N,83.617,W,5
7/17/2005,15:10:57,18.565,N,83.625,W,5
7/17/2005,15:12:57,18.568,N,83.634,W,5
7/17/2005,15:14:57,18.572,N,83.642,W,5
7/17/2005,15:16:57,18.575,N,83.65,W,5
7/17/2005,15:18:57,18.578,N,83.659,W,5
7/17/2005,15:20:57,18.582,N,83.667,W,5
7/17/2005,15:22:57,18.585,N,83.676,W,5
7/17/2005,15:24:58,18.589,N,83.684,W,5
7/17/2005,15:26:58,18.593,N,83.693,W,5
7/17/2005,15:28:58,18.596,N,83.701,W,5
7/17/2005,15:30:58,18.6,N,83.71,W,5
7/17/2005,15:30:58,18.6,N,83.71,W,5
7/17/2005,15:32:58,18.604,N,83.719,W,5
7/17/2005,15:34:58,18.607,N,83.727,W,5
7/17/2005,15:36:58,18.611,N,83.736,W,5
7/17/2005,15:38:58,18.614,N,83.745,W,5
7/17/2005,15:40:58,18.618,N,83.753,W,5
7/17/2005,15:42:59,18.622,N,83.762,W,5
7/17/2005,15:44:59,18.625,N,83.771,W,5
7/17/2005,15:46:59,18.629,N,83.78,W,5
7/17/2005,15:48:59,18.633,N,83.789,W,5
7/17/2005,15:50:59,18.637,N,83.798,W,5
7/17/2005,15:52:59,18.64,N,83.807,W,5
7/17/2005,15:54:59,18.644,N,83.815,W,5
7/17/2005,15:56:59,18.648,N,83.824,W,5
7/17/2005,15:58:58,18.652,N,83.833,W,5
7/17/2005,16:00:58,18.656,N,83.843,W,5
7/17/2005,16:02:58,18.66,N,83.852,W,5
7/17/2005,16:04:58,18.664,N,83.861,W,5
7/17/2005,16:06:58,18.668,N,83.87,W,5
7/17/2005,16:08:58,18.672,N,83.879,W,5
7/17/2005,16:10:58,18.676,N,83.888,W,5
7/17/2005,16:12:59,18.681,N,83.898,W,5
7/17/2005,16:14:59,18.685,N,83.907,W,5
7/17/2005,16:16:59,18.689,N,83.916,W,5
7/17/2005,16:18:59,18.693,N,83.926,W,5
7/17/2005,16:20:59,18.698,N,83.935,W,5
7/17/2005,16:22:59,18.702,N,83.944,W,5
7/17/2005,16:24:59,18.706,N,83.954,W,5
7/17/2005,16:26:59,18.711,N,83.964,W,5
7/17/2005,16:28:58,18.715,N,83.973,W,5
7/17/2005,16:30:58,18.72,N,83.983,W,5
7/17/2005,16:32:58,18.724,N,83.992,W,5
7/17/2005,16:34:58,18.729,N,84.002,W,5
7/17/2005,16:36:58,18.734,N,84.012,W,5
7/17/2005,16:38:58,18.738,N,84.022,W,5
7/17/2005,16:40:58,18.743,N,84.031,W,5
7/17/2005,16:42:59,18.748,N,84.041,W,5
7/17/2005,16:44:59,18.753,N,84.051,W,5
7/17/2005,16:46:59,18.758,N,84.061,W,5
7/17/2005,16:48:59,18.763,N,84.071,W,5
7/17/2005,16:50:59,18.767,N,84.081,W,5
7/17/2005,16:52:59,18.772,N,84.091,W,5
7/17/2005,16:54:59,18.778,N,84.101,W,5
7/17/2005,16:56:59,18.783,N,84.112,W,5
7/17/2005,16:58:58,18.788,N,84.122,W,5
7/17/2005,17:00:58,18.793,N,84.132,W,5
7/17/2005,17:02:58,18.798,N,84.142,W,5
7/17/2005,17:04:58,18.803,N,84.153,W,5
7/17/2005,17:06:58,18.809,N,84.163,W,5
7/17/2005,17:08:58,18.814,N,84.173,W,5
7/17/2005,17:10:58,18.819,N,84.184,W,5
7/17/2005,17:12:59,18.824,N,84.194,W,5
7/17/2005,17:14:59,18.83,N,84.205,W,5
7/17/2005,17:15:24,18.831,N,84.207,W,5
7/17/2005,17:17:24,18.835,N,84.216,W,5
7/17/2005,17:19:24,18.839,N,84.226,W,5
7/17/2005,17:21:23,18.843,N,84.235,W,5
7/17/2005,17:23:23,18.847,N,84.244,W,5
7/17/2005,17:25:23,18.852,N,84.253,W,5
7/17/2005,17:27:23,18.856,N,84.262,W,5
7/17/2005,17:29:23,18.86,N,84.272,W,5
7/17/2005,17:31:23,18.864,N,84.281,W,5
7/17/2005,17:33:23,18.868,N,84.29,W,5
7/17/2005,17:35:23,18.872,N,84.299,W,5
7/17/2005,17:37:24,18.876,N,84.308,W,5
7/17/2005,17:39:24,18.88,N,84.317,W,5
7/17/2005,17:41:24,18.883,N,84.326,W,5
7/17/2005,17:43:24,18.887,N,84.336,W,5
7/17/2005,17:45:24,18.891,N,84.345,W,5
7/17/2005,17:47:24,18.895,N,84.354,W,5
7/17/2005,17:49:24,18.899,N,84.363,W,5
7/17/2005,17:51:23,18.903,N,84.372,W,5
7/17/2005,17:53:23,18.907,N,84.381,W,5
7/17/2005,17:55:23,18.91,N,84.39,W,5
7/17/2005,17:57:23,18.914,N,84.399,W,5
7/17/2005,17:59:23,18.918,N,84.407,W,5
7/17/2005,18:01:23,18.922,N,84.416,W,5
7/17/2005,18:03:23,18.925,N,84.425,W,5
7/17/2005,18:05:23,18.929,N,84.434,W,5
7/17/2005,18:07:24,18.933,N,84.443,W,5
7/17/2005,18:09:24,18.936,N,84.452,W,5
7/17/2005,18:11:24,18.94,N,84.461,W,5
7/17/2005,18:13:24,18.943,N,84.469,W,5
7/17/2005,18:15:24,18.947,N,84.478,W,5
7/17/2005,18:17:24,18.95,N,84.487,W,5
7/17/2005,18:19:24,18.954,N,84.496,W,5
7/17/2005,18:21:23,18.957,N,84.504,W,5
7/17/2005,18:23:23,18.961,N,84.513,W,5
7/17/2005,18:25:23,18.964,N,84.522,W,5
7/17/2005,18:27:23,18.968,N,84.53,W,5
7/17/2005,18:29:23,18.971,N,84.539,W,5
7/17/2005,18:31:23,18.974,N,84.548,W,5
7/17/2005,18:33:23,18.978,N,84.556,W,5
7/17/2005,18:35:23,18.981,N,84.565,W,5
7/17/2005,18:37:24,18.984,N,84.573,W,5
7/17/2005,18:39:24,18.987,N,84.582,W,5
7/17/2005,18:41:24,18.991,N,84.59,W,5
7/17/2005,18:43:24,18.994,N,84.599,W,5
7/17/2005,18:45:24,18.997,N,84.607,W,5
7/17/2005,18:47:24,19,N,84.615,W,5
7/17/2005,18:49:24,19.003,N,84.624,W,5
7/17/2005,18:51:23,19.006,N,84.632,W,5
7/17/2005,18:53:23,19.01,N,84.641,W,5
7/17/2005,18:55:23,19.013,N,84.649,W,5
7/17/2005,18:57:23,19.016,N,84.657,W,5
7/17/2005,18:59:23,19.019,N,84.666,W,5
7/17/2005,19:01:23,19.022,N,84.674,W,5
7/17/2005,19:03:23,19.025,N,84.682,W,5
7/17/2005,19:05:23,19.028,N,84.69,W,5
7/17/2005,19:07:24,19.031,N,84.699,W,5
7/17/2005,19:09:24,19.034,N,84.707,W,5
7/17/2005,19:11:24,19.037,N,84.715,W,5
7/17/2005,19:13:24,19.04,N,84.723,W,5
7/17/2005,19:15:24,19.042,N,84.731,W,5
7/17/2005,19:17:24,19.045,N,84.739,W,5
7/17/2005,19:19:24,19.048,N,84.747,W,5
7/17/2005,19:21:23,19.051,N,84.756,W,5
7/17/2005,19:23:23,19.054,N,84.764,W,5
7/17/2005,19:25:23,19.057,N,84.772,W,5
7/17/2005,19:27:23,19.06,N,84.78,W,5
7/17/2005,19:29:23,19.062,N,84.788,W,5
7/17/2005,19:31:23,19.065,N,84.796,W,5
7/17/2005,19:33:23,19.068,N,84.804,W,5
7/17/2005,19:35:23,19.071,N,84.812,W,5
7/17/2005,19:37:24,19.074,N,84.82,W,5
7/17/2005,19:39:24,19.077,N,84.828,W,5
7/17/2005,19:41:24,19.079,N,84.836,W,5
7/17/2005,19:43:24,19.082,N,84.843,W,5
7/17/2005,19:45:24,19.085,N,84.851,W,5
7/17/2005,19:47:24,19.088,N,84.859,W,5
7/17/2005,19:49:24,19.09,N,84.867,W,5
7/17/2005,19:51:23,19.093,N,84.875,W,5
7/17/2005,19:53:23,19.096,N,84.883,W,5
7/17/2005,19:55:23,19.099,N,84.891,W,5
7/17/2005,19:57:23,19.101,N,84.898,W,5
7/17/2005,19:59:23,19.104,N,84.906,W,5
7/17/2005,20:01:23,19.107,N,84.914,W,5
7/17/2005,20:03:23,19.11,N,84.922,W,5
7/17/2005,20:05:23,19.112,N,84.93,W,5
7/17/2005,20:07:24,19.115,N,84.937,W,5
7/17/2005,20:09:24,19.118,N,84.945,W,5
7/17/2005,20:11:24,19.121,N,84.953,W,5
7/17/2005,20:13:24,19.123,N,84.96,W,5
7/17/2005,20:15:24,19.126,N,84.968,W,5
7/17/2005,20:17:24,19.129,N,84.976,W,5
7/17/2005,20:19:24,19.132,N,84.983,W,5
7/17/2005,20:21:23,19.135,N,84.991,W,5
7/17/2005,20:23:23,19.137,N,84.999,W,5
7/17/2005,20:25:23,19.14,N,85.006,W,5
7/17/2005,20:27:23,19.143,N,85.014,W,5
7/17/2005,20:29:23,19.146,N,85.022,W,5
7/17/2005,20:31:23,19.148,N,85.029,W,5
7/17/2005,20:33:23,19.151,N,85.037,W,5
7/17/2005,20:35:23,19.154,N,85.044,W,5
7/17/2005,20:37:24,19.157,N,85.052,W,5
7/17/2005,20:39:24,19.16,N,85.059,W,5
7/17/2005,20:41:24,19.163,N,85.067,W,5
7/17/2005,20:43:24,19.165,N,85.075,W,5
7/17/2005,20:45:24,19.168,N,85.082,W,5
7/17/2005,20:47:24,19.171,N,85.09,W,5
7/17/2005,20:49:24,19.174,N,85.097,W,5
7/17/2005,20:51:23,19.177,N,85.105,W,5
7/17/2005,20:53:23,19.18,N,85.112,W,5
7/17/2005,20:55:23,19.183,N,85.12,W,5
7/17/2005,20:57:23,19.186,N,85.127,W,5
7/17/2005,20:59:23,19.189,N,85.135,W,5
7/17/2005,21:01:23,19.192,N,85.142,W,5
7/17/2005,21:03:23,19.195,N,85.149,W,5
7/17/2005,21:05:23,19.198,N,85.157,W,5
7/17/2005,21:07:24,19.201,N,85.164,W,5
7/17/2005,21:09:24,19.204,N,85.172,W,5
7/17/2005,21:11:24,19.207,N,85.179,W,5
7/17/2005,21:13:24,19.21,N,85.187,W,5
7/17/2005,21:15:24,19.213,N,85.194,W,5
7/17/2005,21:17:24,19.216,N,85.201,W,5
7/17/2005,21:19:24,19.219,N,85.209,W,5
7/17/2005,21:21:23,19.222,N,85.216,W,5
7/17/2005,21:23:23,19.226,N,85.224,W,5
7/17/2005,21:25:23,19.229,N,85.231,W,5
7/17/2005,21:27:23,19.232,N,85.238,W,5
7/17/2005,21:29:23,19.235,N,85.246,W,5
7/17/2005,21:31:23,19.238,N,85.253,W,5
7/17/2005,21:33:23,19.242,N,85.26,W,5
7/17/2005,21:35:23,19.245,N,85.268,W,5
7/17/2005,21:37:24,19.248,N,85.275,W,5
7/17/2005,21:39:24,19.252,N,85.282,W,5
7/17/2005,21:41:24,19.255,N,85.29,W,5
7/17/2005,21:43:24,19.258,N,85.297,W,5
7/17/2005,21:45:24,19.262,N,85.304,W,5
7/17/2005,21:47:24,19.265,N,85.312,W,5
7/17/2005,21:49:24,19.269,N,85.319,W,5
7/17/2005,21:51:23,19.272,N,85.326,W,5
7/17/2005,21:53:23,19.275,N,85.334,W,5
7/17/2005,21:55:23,19.279,N,85.341,W,5
7/17/2005,21:57:23,19.282,N,85.348,W,5
7/17/2005,21:59:23,19.286,N,85.356,W,5
7/17/2005,22:01:23,19.289,N,85.363,W,5
7/17/2005,22:03:23,19.293,N,85.37,W,5
7/17/2005,22:05:23,19.296,N,85.377,W,5
7/17/2005,22:07:24,19.3,N,85.385,W,5
7/17/2005,22:09:24,19.304,N,85.392,W,5
7/17/2005,22:11:24,19.307,N,85.399,W,5
7/17/2005,22:13:24,19.311,N,85.406,W,5
7/17/2005,22:15:24,19.314,N,85.414,W,5
7/17/2005,22:17:24,19.318,N,85.421,W,5
7/17/2005,22:19:24,19.322,N,85.428,W,5
7/17/2005,22:21:23,19.325,N,85.435,W,5
7/17/2005,22:23:23,19.329,N,85.443,W,5
7/17/2005,22:25:23,19.333,N,85.45,W,5
7/17/2005,22:27:23,19.336,N,85.457,W,5
7/17/2005,22:29:23,19.34,N,85.464,W,5
7/17/2005,22:31:23,19.344,N,85.472,W,5
7/17/2005,22:33:23,19.348,N,85.479,W,5
7/17/2005,22:35:23,19.351,N,85.486,W,5
7/17/2005,22:37:24,19.355,N,85.493,W,5
7/17/2005,22:39:24,19.359,N,85.5,W,5
7/17/2005,22:41:24,19.363,N,85.508,W,5
7/17/2005,22:43:24,19.367,N,85.515,W,5
7/17/2005,22:45:24,19.37,N,85.522,W,5
7/17/2005,22:47:24,19.374,N,85.529,W,5
7/17/2005,22:49:24,19.378,N,85.536,W,5
7/17/2005,22:51:23,19.382,N,85.544,W,5
7/17/2005,22:53:23,19.386,N,85.551,W,5
7/17/2005,22:55:23,19.39,N,85.558,W,5
7/17/2005,22:57:23,19.393,N,85.565,W,5
7/17/2005,22:58:12,19.395,N,85.568,W,5
7/17/2005,23:00:12,19.399,N,85.574,W,5
7/17/2005,23:02:12,19.402,N,85.581,W,5
7/17/2005,23:04:11,19.406,N,85.587,W,5
7/17/2005,23:06:11,19.41,N,85.594,W,5
7/17/2005,23:08:11,19.413,N,85.601,W,5
7/17/2005,23:10:11,19.417,N,85.607,W,5
7/17/2005,23:12:11,19.421,N,85.614,W,5
7/17/2005,23:14:11,19.425,N,85.621,W,5
7/17/2005,23:16:11,19.429,N,85.628,W,5
7/17/2005,23:18:12,19.432,N,85.634,W,5
7/17/2005,23:20:12,19.436,N,85.641,W,5
7/17/2005,23:22:12,19.44,N,85.648,W,5
7/17/2005,23:24:12,19.444,N,85.655,W,5
7/17/2005,23:26:12,19.448,N,85.662,W,5
7/17/2005,23:28:12,19.452,N,85.669,W,5
7/17/2005,23:30:12,19.456,N,85.676,W,5
7/17/2005,23:32:12,19.46,N,85.683,W,5
7/17/2005,23:34:11,19.464,N,85.69,W,5
7/17/2005,23:36:11,19.468,N,85.698,W,5
7/17/2005,23:38:11,19.472,N,85.705,W,5
7/17/2005,23:40:11,19.476,N,85.712,W,5
7/17/2005,23:42:11,19.48,N,85.719,W,5
7/17/2005,23:44:11,19.484,N,85.727,W,5
7/17/2005,23:46:11,19.488,N,85.734,W,5
7/17/2005,23:48:12,19.492,N,85.741,W,5
7/17/2005,23:50:12,19.496,N,85.749,W,5
7/17/2005,23:52:12,19.5,N,85.756,W,5
7/17/2005,23:54:12,19.505,N,85.763,W,5
7/17/2005,23:56:12,19.509,N,85.771,W,5
7/17/2005,23:58:12,19.513,N,85.778,W,5
7/18/2005,0:00:12,19.517,N,85.786,W,5
7/18/2005,0:02:12,19.521,N,85.794,W,5
7/18/2005,0:04:11,19.525,N,85.801,W,5
7/18/2005,0:06:11,19.53,N,85.809,W,5
7/18/2005,0:08:11,19.534,N,85.816,W,5
7/18/2005,0:10:11,19.538,N,85.824,W,5
7/18/2005,0:12:11,19.542,N,85.832,W,5
7/18/2005,0:14:11,19.547,N,85.839,W,5
7/18/2005,0:14:20,19.547,N,85.84,W,5
7/18/2005,0:16:20,19.551,N,85.847,W,5
7/18/2005,0:18:20,19.555,N,85.855,W,5
7/18/2005,0:20:20,19.56,N,85.863,W,5
7/18/2005,0:22:20,19.564,N,85.87,W,5
7/18/2005,0:24:20,19.568,N,85.878,W,5
7/18/2005,0:26:19,19.572,N,85.885,W,5
7/18/2005,0:28:19,19.577,N,85.893,W,5
7/18/2005,0:30:19,19.581,N,85.901,W,5
7/18/2005,0:32:19,19.585,N,85.908,W,5
7/18/2005,0:34:19,19.589,N,85.916,W,5
7/18/2005,0:36:19,19.594,N,85.924,W,5
7/18/2005,0:38:19,19.598,N,85.932,W,5
7/18/2005,0:40:20,19.602,N,85.94,W,5
7/18/2005,0:42:20,19.607,N,85.948,W,5
7/18/2005,0:44:20,19.611,N,85.955,W,5
7/18/2005,0:46:20,19.616,N,85.963,W,5
7/18/2005,0:48:20,19.62,N,85.971,W,5
7/18/2005,0:50:20,19.624,N,85.979,W,5
7/18/2005,0:52:20,19.629,N,85.987,W,5
7/18/2005,0:54:20,19.633,N,85.995,W,5
7/18/2005,0:56:19,19.638,N,86.004,W,5
7/18/2005,0:58:19,19.642,N,86.012,W,5
7/18/2005,1:00:19,19.647,N,86.02,W,5
7/18/2005,1:02:19,19.651,N,86.028,W,5
7/18/2005,1:04:19,19.656,N,86.036,W,5
7/18/2005,1:06:19,19.66,N,86.044,W,5
7/18/2005,1:08:19,19.665,N,86.052,W,5
7/18/2005,1:10:20,19.669,N,86.061,W,5
7/18/2005,1:12:20,19.674,N,86.069,W,5
7/18/2005,1:14:20,19.678,N,86.077,W,5
7/18/2005,1:16:20,19.683,N,86.086,W,5
7/18/2005,1:18:20,19.687,N,86.094,W,5
7/18/2005,1:20:20,19.692,N,86.102,W,5
7/18/2005,1:22:20,19.696,N,86.111,W,5
7/18/2005,1:24:20,19.701,N,86.119,W,5
7/18/2005,1:26:19,19.706,N,86.127,W,5
7/18/2005,1:28:19,19.71,N,86.136,W,5
7/18/2005,1:30:19,19.715,N,86.144,W,5
7/18/2005,1:32:19,19.719,N,86.153,W,5
7/18/2005,1:34:19,19.724,N,86.161,W,5
7/18/2005,1:35:15,19.726,N,86.165,W,5
7/18/2005,1:37:15,19.731,N,86.173,W,5
7/18/2005,1:39:15,19.735,N,86.182,W,5
7/18/2005,1:41:15,19.74,N,86.19,W,5
7/18/2005,1:43:14,19.744,N,86.198,W,5
7/18/2005,1:45:14,19.749,N,86.207,W,5
7/18/2005,1:47:14,19.753,N,86.215,W,5
7/18/2005,1:49:14,19.758,N,86.224,W,5
7/18/2005,1:51:14,19.762,N,86.232,W,5
7/18/2005,1:53:14,19.767,N,86.241,W,5
7/18/2005,1:55:14,19.771,N,86.249,W,5
7/18/2005,1:57:15,19.776,N,86.258,W,5
7/18/2005,1:59:15,19.781,N,86.267,W,5
7/18/2005,2:01:15,19.785,N,86.275,W,5
7/18/2005,2:03:15,19.79,N,86.284,W,5
7/18/2005,2:05:15,19.794,N,86.292,W,5
7/18/2005,2:07:15,19.799,N,86.301,W,5
7/18/2005,2:09:15,19.803,N,86.31,W,5
7/18/2005,2:11:15,19.808,N,86.319,W,5
7/18/2005,2:13:14,19.813,N,86.327,W,5
7/18/2005,2:15:14,19.817,N,86.336,W,5
7/18/2005,2:17:14,19.822,N,86.345,W,5
7/18/2005,2:19:14,19.827,N,86.354,W,5
7/18/2005,2:21:14,19.831,N,86.362,W,5
7/18/2005,2:23:14,19.836,N,86.371,W,5
7/18/2005,2:25:14,19.84,N,86.38,W,5
7/18/2005,2:27:15,19.845,N,86.389,W,5
7/18/2005,2:29:15,19.85,N,86.398,W,5
7/18/2005,2:31:15,19.854,N,86.407,W,5
7/18/2005,2:33:15,19.859,N,86.416,W,5
7/18/2005,2:35:15,19.863,N,86.424,W,5
7/18/2005,2:37:15,19.868,N,86.433,W,5
7/18/2005,2:39:15,19.873,N,86.442,W,5
7/18/2005,2:41:15,19.877,N,86.451,W,5
7/18/2005,2:43:14,19.882,N,86.46,W,5
7/18/2005,2:45:14,19.887,N,86.469,W,5
7/18/2005,2:47:14,19.891,N,86.478,W,5
7/18/2005,2:49:14,19.896,N,86.487,W,5
7/18/2005,2:51:14,19.9,N,86.496,W,5
7/18/2005,2:53:14,19.905,N,86.505,W,5
7/18/2005,2:55:14,19.909,N,86.514,W,5
7/18/2005,2:57:15,19.914,N,86.523,W,5
7/18/2005,2:59:15,19.919,N,86.532,W,5
7/18/2005,3:01:15,19.923,N,86.541,W,5
7/18/2005,3:03:15,19.928,N,86.55,W,5
7/18/2005,3:05:15,19.932,N,86.559,W,5
7/18/2005,3:07:15,19.937,N,86.568,W,5
7/18/2005,3:09:15,19.941,N,86.577,W,5
7/18/2005,3:11:15,19.946,N,86.586,W,5
7/18/2005,3:13:14,19.95,N,86.595,W,5
7/18/2005,3:15:14,19.955,N,86.604,W,5
7/18/2005,3:17:14,19.959,N,86.613,W,5
7/18/2005,3:19:14,19.964,N,86.622,W,5
7/18/2005,3:21:14,19.968,N,86.631,W,5
7/18/2005,3:23:14,19.973,N,86.64,W,5
7/18/2005,3:25:14,19.977,N,86.649,W,5
7/18/2005,3:25:57,19.979,N,86.652,W,5
7/18/2005,3:27:57,19.983,N,86.661,W,5
7/18/2005,3:29:57,19.988,N,86.67,W,5
7/18/2005,3:31:57,19.992,N,86.679,W,5
7/18/2005,3:33:57,19.997,N,86.687,W,5
7/18/2005,3:35:57,20.001,N,86.696,W,5
7/18/2005,3:37:56,20.006,N,86.705,W,5
7/18/2005,3:39:56,20.01,N,86.714,W,5
7/18/2005,3:41:56,20.015,N,86.723,W,5
7/18/2005,3:43:56,20.019,N,86.732,W,5
7/18/2005,3:45:56,20.023,N,86.741,W,5
7/18/2005,3:47:56,20.028,N,86.749,W,5
7/18/2005,3:49:56,20.032,N,86.758,W,5
7/18/2005,3:51:57,20.037,N,86.767,W,5
7/18/2005,3:53:57,20.041,N,86.776,W,5
7/18/2005,3:55:57,20.045,N,86.785,W,5
7/18/2005,3:57:57,20.05,N,86.794,W,5
7/18/2005,3:59:57,20.054,N,86.803,W,5
7/18/2005,4:01:57,20.058,N,86.811,W,5
7/18/2005,4:03:57,20.063,N,86.82,W,5
7/18/2005,4:05:57,20.067,N,86.829,W,5
7/18/2005,4:07:56,20.071,N,86.838,W,5
7/18/2005,4:09:56,20.076,N,86.847,W,5
7/18/2005,4:11:56,20.08,N,86.856,W,5
7/18/2005,4:13:56,20.084,N,86.865,W,5
7/18/2005,4:15:56,20.089,N,86.874,W,5
7/18/2005,4:17:56,20.093,N,86.883,W,5
7/18/2005,4:19:56,20.097,N,86.892,W,5
7/18/2005,4:21:57,20.101,N,86.901,W,5
7/18/2005,4:23:57,20.106,N,86.909,W,5
7/18/2005,4:25:57,20.11,N,86.918,W,5
7/18/2005,4:27:57,20.114,N,86.927,W,5
7/18/2005,4:29:57,20.118,N,86.936,W,5
7/18/2005,4:31:57,20.123,N,86.945,W,5
7/18/2005,4:33:57,20.127,N,86.954,W,5
7/18/2005,4:35:57,20.131,N,86.963,W,5
7/18/2005,4:37:56,20.135,N,86.972,W,5
7/18/2005,4:39:56,20.139,N,86.981,W,5
7/18/2005,4:41:56,20.143,N,86.99,W,5
7/18/2005,4:43:56,20.148,N,86.999,W,5
7/18/2005,4:45:56,20.152,N,87.008,W,5
7/18/2005,4:47:56,20.156,N,87.017,W,5
7/18/2005,4:49:56,20.16,N,87.026,W,5
7/18/2005,4:51:57,20.164,N,87.035,W,5
7/18/2005,4:53:57,20.168,N,87.044,W,5
7/18/2005,4:55:57,20.172,N,87.053,W,5
7/18/2005,4:57:57,20.176,N,87.062,W,5
7/18/2005,4:59:57,20.181,N,87.071,W,5
7/18/2005,5:01:57,20.185,N,87.08,W,5
7/18/2005,5:03:35,20.188,N,87.087,W,5
7/18/2005,5:05:35,20.192,N,87.096,W,5
7/18/2005,5:07:35,20.197,N,87.105,W,5
7/18/2005,5:09:36,20.201,N,87.114,W,5
7/18/2005,5:11:36,20.205,N,87.123,W,5
7/18/2005,5:13:36,20.21,N,87.132,W,5
7/18/2005,5:15:36,20.214,N,87.141,W,5
7/18/2005,5:17:36,20.218,N,87.15,W,5
7/18/2005,5:19:36,20.223,N,87.159,W,5
7/18/2005,5:21:36,20.227,N,87.168,W,5
7/18/2005,5:23:36,20.231,N,87.177,W,5
7/18/2005,5:25:35,20.236,N,87.186,W,5
7/18/2005,5:27:35,20.24,N,87.195,W,5
7/18/2005,5:29:35,20.244,N,87.204,W,5
7/18/2005,5:31:35,20.249,N,87.213,W,5
7/18/2005,5:33:35,20.253,N,87.222,W,5
7/18/2005,5:35:35,20.258,N,87.231,W,5
7/18/2005,5:37:35,20.262,N,87.24,W,5
7/18/2005,5:39:36,20.266,N,87.249,W,5
7/18/2005,5:41:36,20.271,N,87.258,W,5
7/18/2005,5:43:36,20.275,N,87.267,W,5
7/18/2005,5:45:36,20.279,N,87.276,W,5
7/18/2005,5:47:36,20.284,N,87.285,W,5
7/18/2005,5:49:36,20.288,N,87.294,W,5
7/18/2005,5:51:36,20.293,N,87.303,W,5
7/18/2005,5:53:36,20.297,N,87.312,W,5
7/18/2005,5:55:35,20.301,N,87.321,W,5
7/18/2005,5:57:35,20.306,N,87.33,W,5
7/18/2005,5:59:35,20.31,N,87.339,W,5
7/18/2005,6:01:35,20.315,N,87.349,W,5
7/18/2005,6:03:35,20.319,N,87.358,W,5
7/18/2005,6:05:35,20.323,N,87.367,W,5
7/18/2005,6:07:35,20.328,N,87.376,W,5
7/18/2005,6:09:36,20.332,N,87.385,W,5
7/18/2005,6:11:36,20.337,N,87.394,W,5
7/18/2005,6:13:36,20.341,N,87.403,W,5
7/18/2005,6:15:36,20.346,N,87.412,W,5
7/18/2005,6:17:36,20.35,N,87.421,W,5
7/18/2005,6:19:36,20.355,N,87.431,W,5
7/18/2005,6:21:36,20.359,N,87.44,W,5
7/18/2005,6:23:36,20.363,N,87.449,W,5
7/18/2005,6:25:35,20.368,N,87.458,W,5
7/18/2005,6:27:35,20.372,N,87.467,W,5
7/18/2005,6:29:35,20.377,N,87.476,W,5
7/18/2005,6:31:35,20.381,N,87.485,W,5
7/18/2005,6:33:35,20.386,N,87.495,W,5
7/18/2005,6:35:35,20.39,N,87.504,W,5
7/18/2005,6:37:35,20.395,N,87.513,W,5
7/18/2005,6:39:36,20.399,N,87.522,W,5
7/18/2005,6:41:36,20.404,N,87.531,W,5
7/18/2005,6:43:36,20.408,N,87.541,W,5
7/18/2005,6:45:36,20.413,N,87.55,W,5
7/18/2005,6:47:36,20.417,N,87.559,W,5
7/18/2005,6:49:36,20.422,N,87.568,W,5
7/18/2005,6:51:36,20.426,N,87.578,W,5
7/18/2005,6:53:36,20.431,N,87.587,W,5
7/18/2005,6:55:35,20.436,N,87.596,W,5
7/18/2005,6:57:35,20.44,N,87.605,W,5
7/18/2005,6:59:35,20.445,N,87.615,W,5
7/18/2005,7:01:35,20.449,N,87.624,W,5
7/18/2005,7:03:35,20.454,N,87.633,W,5
7/18/2005,7:05:35,20.458,N,87.642,W,5
7/18/2005,7:07:35,20.463,N,87.652,W,5
7/18/2005,7:09:36,20.468,N,87.661,W,5
7/18/2005,7:11:36,20.472,N,87.67,W,5
7/18/2005,7:13:36,20.477,N,87.68,W,5
7/18/2005,7:15:36,20.481,N,87.689,W,5
7/18/2005,7:17:36,20.486,N,87.698,W,5
7/18/2005,7:19:36,20.491,N,87.708,W,5
7/18/2005,7:21:36,20.495,N,87.717,W,5
7/18/2005,7:23:36,20.5,N,87.726,W,5
7/18/2005,7:25:35,20.504,N,87.736,W,5
7/18/2005,7:27:35,20.509,N,87.745,W,5
7/18/2005,7:29:35,20.514,N,87.754,W,5
7/18/2005,7:31:35,20.518,N,87.764,W,5
7/18/2005,7:33:35,20.523,N,87.773,W,5
7/18/2005,7:35:35,20.528,N,87.783,W,5
